Year,OSHPD ID,Disposition,Count
2011,560473,Acute Care (Another Hospital),114
2011,560473,Other Care (Another Hospital),335
2011,560473,Skilled Nursing/IC (Elsewhere),1181
2011,560473,Residential Care Facility,45
2011,560473,Prison/Jail,3
2011,560473,Against Medical Advice,66
2011,560473,Died,251
2011,560473,Home Health Service,1713
2011,560481,Routine (Home),11895
2011,560481,Other Care (This Hospital),169
2011,560481,Acute Care (Another Hospital),232
2011,560481,Other Care (Another Hospital),36
2011,560481,Skilled Nursing/IC (Elsewhere),473
2011,560481,Residential Care Facility,326
2011,560481,Prison/Jail,54
2011,560481,Against Medical Advice,113
2011,560481,Died,154
2011,560481,Home Health Service,249
2011,560492,Routine (Home),10479
2011,560492,Acute Care (This Hospital),145
2011,560492,Other Care (This Hospital),149
2011,560492,Skilled Nursing/IC (This Hospital),749
2011,560492,Acute Care (Another Hospital),260
2011,560492,Other Care (Another Hospital),129
2011,560492,Skilled Nursing/IC (Elsewhere),724
2011,560492,Residential Care Facility,82
2011,560492,Prison/Jail,3
2011,560492,Against Medical Advice,104
2011,560492,Died,385
2011,560492,Home Health Service,2330
2011,560492,Other,8
2011,560492,Unknown,6
2011,560501,Routine (Home),350
2011,560501,Acute Care (This Hospital),27
2011,560501,Skilled Nursing/IC (This Hospital),120
2011,560501,Acute Care (Another Hospital),91
2011,560501,Other Care (Another Hospital),35
2011,560501,Skilled Nursing/IC (Elsewhere),67
2011,560501,Residential Care Facility,12
2011,560501,Against Medical Advice,3
2011,560501,Died,49
2011,560501,Home Health Service,191
2011,560508,Routine (Home),1954
2011,560508,Acute Care (This Hospital),9
2011,560508,Skilled Nursing/IC (This Hospital),18
2011,560508,Acute Care (Another Hospital),175
2011,560508,Other Care (Another Hospital),90
2011,560508,Skilled Nursing/IC (Elsewhere),530
2011,560508,Residential Care Facility,72
2011,560508,Prison/Jail,1
2011,560508,Against Medical Advice,51
2011,560508,Died,106
2011,560508,Home Health Service,743
2011,560508,Other,17
2011,560525,Routine (Home),4466
2011,560525,Other Care (This Hospital),9
2011,560525,Skilled Nursing/IC (This Hospital),6
2011,560525,Acute Care (Another Hospital),271
2011,560525,Other Care (Another Hospital),66
2011,560525,Skilled Nursing/IC (Elsewhere),532
2011,560525,Residential Care Facility,49
2011,560525,Prison/Jail,2
2011,560525,Against Medical Advice,70
2011,560525,Died,110
2011,560525,Home Health Service,558
2011,560525,Other,20
2011,560529,Routine (Home),10402
2011,560529,Acute Care (This Hospital),39
2011,560529,Other Care (This Hospital),218
2011,560529,Skilled Nursing/IC (This Hospital),3
2011,560529,Acute Care (Another Hospital),205
2011,560529,Other Care (Another Hospital),46
2011,560529,Skilled Nursing/IC (Elsewhere),1019
2011,560529,Residential Care Facility,23
2011,560529,Prison/Jail,2
2011,560529,Against Medical Advice,100
2011,560529,Died,283
2011,560529,Home Health Service,2244
2011,560529,Other,52
2011,560838,Routine (Home),139
2011,560838,Acute Care (Another Hospital),19
2011,560838,Other Care (Another Hospital),10
2011,560838,Against Medical Advice,36
2011,560838,Unknown,1
2011,564121,Routine (Home),989
2011,564121,Acute Care (Another Hospital),6
2011,564121,Other Care (Another Hospital),5
2011,564121,Skilled Nursing/IC (Elsewhere),43
2011,564121,Home Health Service,365
2011,571086,Routine (Home),3739
2011,571086,Acute Care (This Hospital),12
2011,571086,Other Care (This Hospital),17
2011,571086,Acute Care (Another Hospital),120
2011,571086,Other Care (Another Hospital),80
2011,571086,Skilled Nursing/IC (Elsewhere),482
2011,571086,Residential Care Facility,178
2011,571086,Prison/Jail,15
2011,571086,Against Medical Advice,20
2011,571086,Died,119
2011,571086,Home Health Service,275
2011,574010,Routine (Home),3982
2011,574010,Acute Care (Another Hospital),110
2011,574010,Other Care (Another Hospital),3
2011,574010,Skilled Nursing/IC (Elsewhere),342
2011,574010,Residential Care Facility,6
2011,574010,Against Medical Advice,18
2011,574010,Died,51
2011,574010,Home Health Service,251
2011,574010,Other,11
2011,574010,Unknown,2
2011,580996,Routine (Home),9200
2011,580996,Acute Care (Another Hospital),168
2011,580996,Other Care (Another Hospital),163
2011,580996,Skilled Nursing/IC (Elsewhere),1414
2011,580996,Prison/Jail,10
2011,580996,Against Medical Advice,253
2011,580996,Died,312
2011,580996,Home Health Service,2931
2012,10735,Routine (Home),1494
2012,10735,Acute Care (This Hospital),52
2012,10735,Skilled Nursing/IC (This Hospital),158
2012,10735,Acute Care (Another Hospital),136
2012,10735,Other Care (Another Hospital),24
2012,10735,Skilled Nursing/IC (Elsewhere),670
2012,10735,Residential Care Facility,33
2012,10735,Prison/Jail,1
2012,10735,Against Medical Advice,46
2012,10735,Died,138
2012,10735,Home Health Service,233
2012,10735,Other,12
2012,10739,Routine (Home),18832
2012,10739,Acute Care (Another Hospital),125
2012,10739,Other Care (Another Hospital),475
2012,10739,Skilled Nursing/IC (Elsewhere),1195
2012,10739,Residential Care Facility,61
2012,10739,Prison/Jail,4
2012,10739,Against Medical Advice,153
2012,10739,Died,254
2012,10739,Home Health Service,2171
2012,10739,Other,25
2012,10739,Unknown,1
2012,10776,Routine (Home),9902
2012,10776,Acute Care (This Hospital),9
2012,10776,Other Care (This Hospital),53
2012,10776,Acute Care (Another Hospital),131
2012,10776,Other Care (Another Hospital),5
2012,10776,Skilled Nursing/IC (Elsewhere),13
2012,10776,Residential Care Facility,5
2012,10776,Prison/Jail,1
2012,10776,Against Medical Advice,17
2012,10776,Died,46
2012,10776,Home Health Service,8
2012,10776,Unknown,1
2012,10782,Routine (Home),82
2012,10782,Other Care (Another Hospital),3
2012,10782,Residential Care Facility,1
2012,10782,Prison/Jail,9
2012,10782,Against Medical Advice,63
2012,10805,Routine (Home),6422
2012,10805,Acute Care (This Hospital),4
2012,10805,Other Care (This Hospital),6
2012,10805,Acute Care (Another Hospital),343
2012,10805,Other Care (Another Hospital),297
2012,10805,Skilled Nursing/IC (Elsewhere),1485
2012,10805,Residential Care Facility,129
2012,10805,Prison/Jail,27
2012,10805,Against Medical Advice,111
2012,10805,Died,338
2012,10805,Home Health Service,796
2012,10805,Other,58
2012,10844,Routine (Home),1912
2012,10844,Acute Care (This Hospital),2
2012,10844,Acute Care (Another Hospital),65
2012,10844,Other Care (Another Hospital),36
2012,10844,Skilled Nursing/IC (Elsewhere),69
2012,10844,Residential Care Facility,257
2012,10844,Prison/Jail,9
2012,10844,Against Medical Advice,51
2012,10844,Died,1
2012,10844,Home Health Service,617
2012,10846,Routine (Home),11841
2012,10846,Acute Care (This Hospital),121
2012,10846,Other Care (This Hospital),331
2012,10846,Skilled Nursing/IC (This Hospital),177
2012,10846,Acute Care (Another Hospital),313
2012,10846,Other Care (Another Hospital),532
2012,10846,Skilled Nursing/IC (Elsewhere),588
2012,10846,Residential Care Facility,480
2012,10846,Prison/Jail,269
2012,10846,Against Medical Advice,249
2012,10846,Died,201
2012,10846,Home Health Service,674
2012,10846,Unknown,2
2012,10856,Routine (Home),14862
2012,10856,Acute Care (This Hospital),1
2012,10856,Other Care (This Hospital),1
2012,10856,Acute Care (Another Hospital),448
2012,10856,Other Care (Another Hospital),276
2012,10856,Skilled Nursing/IC (Elsewhere),1455
2012,10856,Residential Care Facility,87
2012,10856,Prison/Jail,2
2012,10856,Against Medical Advice,105
2012,10856,Died,380
2012,10856,Home Health Service,2366
2012,10856,Other,11
2012,10856,Unknown,1
2012,10858,Routine (Home),11674
2012,10858,Acute Care (This Hospital),2
2012,10858,Acute Care (Another Hospital),544
2012,10858,Other Care (Another Hospital),106
2012,10858,Skilled Nursing/IC (Elsewhere),1836
2012,10858,Residential Care Facility,130
2012,10858,Prison/Jail,3
2012,10858,Against Medical Advice,69
2012,10858,Died,381
2012,10858,Home Health Service,2245
2012,10858,Other,4
2012,10887,Routine (Home),14
2012,10887,Acute Care (Another Hospital),71
2012,10887,Other Care (Another Hospital),27
2012,10887,Skilled Nursing/IC (Elsewhere),275
2012,10887,Against Medical Advice,2
2012,10887,Died,51
2012,10887,Home Health Service,36
2012,10937,Routine (Home),6882
2012,10937,Acute Care (This Hospital),64
2012,10937,Other Care (This Hospital),3
2012,10937,Skilled Nursing/IC (This Hospital),550
2012,10937,Acute Care (Another Hospital),88
2012,10937,Other Care (Another Hospital),256
2012,10937,Skilled Nursing/IC (Elsewhere),1919
2012,10937,Residential Care Facility,41
2012,10937,Prison/Jail,1
2012,10937,Against Medical Advice,197
2012,10937,Died,389
2012,10937,Home Health Service,2583
2012,10937,Other,45
2012,10967,Routine (Home),4906
2012,10967,Acute Care (This Hospital),3
2012,10967,Acute Care (Another Hospital),159
2012,10967,Other Care (Another Hospital),108
2012,10967,Skilled Nursing/IC (Elsewhere),1171
2012,10967,Residential Care Facility,113
2012,10967,Prison/Jail,3
2012,10967,Against Medical Advice,107
2012,10967,Died,187
2012,10967,Home Health Service,585
2012,10967,Other,3
2012,10987,Routine (Home),8826
2012,10987,Acute Care (Another Hospital),389
2012,10987,Other Care (Another Hospital),105
2012,10987,Skilled Nursing/IC (Elsewhere),1782
2012,10987,Residential Care Facility,177
2012,10987,Against Medical Advice,82
2012,10987,Died,339
2012,10987,Home Health Service,2355
2012,10987,Other,1
2012,13619,Routine (Home),1885
2012,13619,Acute Care (This Hospital),1
2012,13619,Other Care (This Hospital),1
2012,13619,Skilled Nursing/IC (This Hospital),6
2012,13619,Acute Care (Another Hospital),139
2012,13619,Other Care (Another Hospital),105
2012,13619,Skilled Nursing/IC (Elsewhere),787
2012,13619,Residential Care Facility,54
2012,13619,Against Medical Advice,68
2012,13619,Died,113
2012,13619,Home Health Service,403
2012,13687,Routine (Home),479
2012,13687,Acute Care (Another Hospital),1
2012,13687,Other Care (Another Hospital),7
2012,13687,Prison/Jail,1
2012,13687,Against Medical Advice,48
2012,13687,Home Health Service,1
2012,13687,Other,2
2012,14034,Routine (Home),2519
2012,14034,Other Care (This Hospital),25
2012,14034,Acute Care (Another Hospital),8
2012,14034,Other Care (Another Hospital),4
2012,14034,Skilled Nursing/IC (Elsewhere),13
2012,14034,Residential Care Facility,1329
2012,14034,Prison/Jail,4
2012,14034,Against Medical Advice,49
2012,14034,Unknown,1
2012,14050,Routine (Home),6542
2012,14050,Acute Care (This Hospital),72
2012,14050,Other Care (This Hospital),65
2012,14050,Skilled Nursing/IC (This Hospital),531
2012,14050,Acute Care (Another Hospital),178
2012,14050,Other Care (Another Hospital),8
2012,14050,Skilled Nursing/IC (Elsewhere),511
2012,14050,Residential Care Facility,93
2012,14050,Prison/Jail,59
2012,14050,Against Medical Advice,62
2012,14050,Died,188
2012,14050,Home Health Service,998
2012,14050,Other,70
2012,14207,Routine (Home),1107
2012,14207,Acute Care (Another Hospital),20
2012,14207,Other Care (Another Hospital),8
2012,14207,Prison/Jail,6
2012,14207,Against Medical Advice,58
2012,14226,Routine (Home),518
2012,14226,Acute Care (Another Hospital),2
2012,14226,Other Care (Another Hospital),17
2012,14226,Prison/Jail,3
2012,14226,Against Medical Advice,6
2012,34002,Routine (Home),1874
2012,34002,Acute Care (This Hospital),1
2012,34002,Acute Care (Another Hospital),220
2012,34002,Other Care (Another Hospital),20
2012,34002,Skilled Nursing/IC (Elsewhere),226
2012,34002,Residential Care Facility,21
2012,34002,Prison/Jail,16
2012,34002,Against Medical Advice,21
2012,34002,Died,68
2012,34002,Home Health Service,227
2012,34002,Other,22
2012,40802,Routine (Home),501
2012,40802,Acute Care (This Hospital),2
2012,40802,Skilled Nursing/IC (This Hospital),51
2012,40802,Acute Care (Another Hospital),26
2012,40802,Other Care (Another Hospital),9
2012,40802,Skilled Nursing/IC (Elsewhere),105
2012,44006,Prison/Jail,2
2012,40802,Residential Care Facility,4
2012,40802,Against Medical Advice,12
2012,40802,Died,25
2012,40802,Home Health Service,9
2012,40802,Other,1
2012,40875,Routine (Home),4656
2012,40875,Acute Care (Another Hospital),152
2012,40875,Other Care (Another Hospital),50
2012,40875,Skilled Nursing/IC (Elsewhere),637
2012,40875,Residential Care Facility,28
2012,40875,Prison/Jail,1
2012,40875,Against Medical Advice,89
2012,40875,Died,93
2012,40875,Home Health Service,694
2012,40937,Routine (Home),8094
2012,40937,Acute Care (This Hospital),56
2012,40937,Skilled Nursing/IC (This Hospital),577
2012,40937,Acute Care (Another Hospital),243
2012,40937,Other Care (Another Hospital),48
2012,40937,Skilled Nursing/IC (Elsewhere),458
2012,40937,Residential Care Facility,7
2012,40937,Prison/Jail,39
2012,40937,Against Medical Advice,385
2012,40937,Died,200
2012,40937,Home Health Service,569
2012,40937,Other,1
2012,40962,Routine (Home),10835
2012,40962,Acute Care (This Hospital),64
2012,40962,Other Care (This Hospital),483
2012,40962,Acute Care (Another Hospital),210
2012,40962,Other Care (Another Hospital),52
2012,40962,Skilled Nursing/IC (Elsewhere),1842
2012,40962,Residential Care Facility,39
2012,40962,Prison/Jail,3
2012,40962,Against Medical Advice,172
2012,40962,Died,363
2012,40962,Home Health Service,1848
2012,40962,Other,59
2012,44006,Routine (Home),675
2012,44006,Acute Care (Another Hospital),1
2012,44006,Home Health Service,1
2012,44006,Other,4
2012,50932,Routine (Home),676
2012,50932,Acute Care (This Hospital),1
2012,50932,Skilled Nursing/IC (This Hospital),10
2012,50932,Acute Care (Another Hospital),82
2012,50932,Other Care (Another Hospital),15
2012,50932,Skilled Nursing/IC (Elsewhere),211
2012,50932,Prison/Jail,1
2012,50932,Against Medical Advice,9
2012,50932,Died,51
2012,50932,Home Health Service,220
2012,50932,Other,3
2012,60870,Routine (Home),840
2012,60870,Acute Care (This Hospital),4
2012,60870,Skilled Nursing/IC (This Hospital),76
2012,60870,Acute Care (Another Hospital),69
2012,60870,Skilled Nursing/IC (Elsewhere),43
2012,60870,Residential Care Facility,1
2012,60870,Prison/Jail,2
2012,60870,Against Medical Advice,20
2012,60870,Died,16
2012,60870,Home Health Service,80
2012,60870,Other,4
2012,70904,Routine (Home),3781
2012,70904,Acute Care (Another Hospital),128
2012,70904,Other Care (Another Hospital),121
2012,70904,Skilled Nursing/IC (Elsewhere),974
2012,70904,Residential Care Facility,61
2012,70904,Prison/Jail,76
2012,70904,Against Medical Advice,157
2012,70904,Died,227
2012,70904,Home Health Service,536
2012,70904,Other,3
2012,70904,Unknown,2
2012,70924,Routine (Home),9001
2012,70924,Acute Care (This Hospital),17
2012,70924,Other Care (This Hospital),41
2012,70924,Skilled Nursing/IC (This Hospital),1
2012,70924,Acute Care (Another Hospital),198
2012,70924,Other Care (Another Hospital),136
2012,70924,Skilled Nursing/IC (Elsewhere),235
2012,70924,Residential Care Facility,283
2012,70924,Prison/Jail,90
2012,70924,Against Medical Advice,83
2012,70924,Died,89
2012,70924,Home Health Service,86
2012,70924,Other,31
2012,70934,Routine (Home),6499
2012,70934,Acute Care (Another Hospital),314
2012,70934,Other Care (Another Hospital),31
2012,70934,Skilled Nursing/IC (Elsewhere),886
