Year,OSHPD ID,Principal Diagnosis Group,Count
2011,474007,Perinatal Disorders,4
2011,474007,Symptoms,131
2011,474007,Injuries/Drugs/Complications,145
2011,474007,Other Reasons for Health Services,3
2011,474007,Births,215
2011,480989,Infections,745
2011,480989,Neoplasms,466
2011,480989,Endocrine/Metabolism,254
2011,480989,Blood/Blood-forming Organs,78
2011,480989,Psychoses & Neurosis,89
2011,480989,Nervous & Sensory Systems,129
2011,480989,Circulatory,1338
2011,480989,Respiratory,695
2011,480989,Digestive,1039
2011,480989,Genitourinary,425
2011,480989,All Pregnancies,2370
2011,480989,Skin Disorders,128
2011,480989,Musculoskeletal,837
2011,480989,Congenital Anomalies (Birth Defects),8
2011,480989,Perinatal Disorders,146
2011,480989,Symptoms,313
2011,480989,Injuries/Drugs/Complications,767
2011,480989,Other Reasons for Health Services,928
2011,480989,Births,2237
2011,481015,Endocrine/Metabolism,2
2011,481015,Psychoses & Neurosis,2230
2011,481015,All Pregnancies,3
2011,481015,Other Reasons for Health Services,1
2011,481094,Infections,418
2011,481094,Neoplasms,290
2011,481094,Endocrine/Metabolism,221
2011,481094,Blood/Blood-forming Organs,90
2011,481094,Psychoses & Neurosis,53
2011,481094,Nervous & Sensory Systems,89
2011,481094,Circulatory,599
2011,481094,Respiratory,429
2011,481094,Digestive,683
2011,481094,Genitourinary,336
2011,481094,All Pregnancies,849
2011,481094,Skin Disorders,132
2011,481094,Musculoskeletal,274
2011,481094,Congenital Anomalies (Birth Defects),2
2011,481094,Perinatal Disorders,2
2011,481094,Symptoms,217
2011,481094,Injuries/Drugs/Complications,375
2011,481094,Other Reasons for Health Services,29
2011,481094,Births,760
2011,481357,Infections,345
2011,481357,Neoplasms,112
2011,481357,Endocrine/Metabolism,200
2011,481357,Blood/Blood-forming Organs,77
2011,481357,Psychoses & Neurosis,40
2011,481357,Nervous & Sensory Systems,52
2011,481357,Circulatory,874
2011,481357,Respiratory,528
2011,481357,Digestive,628
2011,481357,Genitourinary,346
2011,481357,All Pregnancies,1518
2011,481357,Skin Disorders,105
2011,481357,Musculoskeletal,123
2011,481357,Congenital Anomalies (Birth Defects),6
2011,481357,Perinatal Disorders,76
2011,481357,Symptoms,211
2011,481357,Injuries/Drugs/Complications,376
2011,481357,Other Reasons for Health Services,36
2011,481357,Births,1426
2011,484001,Infections,213
2011,484001,Neoplasms,32
2011,484001,Endocrine/Metabolism,148
2011,484001,Blood/Blood-forming Organs,46
2011,484001,Psychoses & Neurosis,26
2011,484001,Nervous & Sensory Systems,45
2011,484001,Circulatory,374
2011,484001,Respiratory,333
2011,484001,Digestive,405
2011,484001,Genitourinary,213
2011,484001,All Pregnancies,1
2011,484001,Skin Disorders,73
2011,484001,Musculoskeletal,177
2011,484001,Congenital Anomalies (Birth Defects),1
2011,484001,Symptoms,126
2011,484001,Injuries/Drugs/Complications,189
2011,484001,Other Reasons for Health Services,5
2011,484028,Psychoses & Neurosis,4
2011,484044,Infections,341
2011,484044,Neoplasms,139
2011,484044,Endocrine/Metabolism,130
2011,484044,Blood/Blood-forming Organs,59
2011,484044,Psychoses & Neurosis,33
2011,484044,Nervous & Sensory Systems,35
2011,484044,Circulatory,548
2011,484044,Respiratory,426
2011,484044,Digestive,582
2011,484044,Genitourinary,205
2011,484044,All Pregnancies,17
2011,484044,Skin Disorders,83
2011,484044,Musculoskeletal,171
2011,484044,Congenital Anomalies (Birth Defects),10
2011,484044,Symptoms,156
2011,484044,Injuries/Drugs/Complications,372
2011,484044,Other Reasons for Health Services,23
2011,490919,Infections,200
2011,490919,Neoplasms,226
2011,490919,Endocrine/Metabolism,184
2011,490919,Blood/Blood-forming Organs,32
2011,490919,Psychoses & Neurosis,51
2011,490919,Nervous & Sensory Systems,52
2011,490919,Circulatory,946
2011,490919,Respiratory,249
2011,490919,Digestive,501
2011,490919,Genitourinary,289
2011,490919,All Pregnancies,1727
2011,490919,Skin Disorders,98
2011,490919,Musculoskeletal,263
2011,490919,Congenital Anomalies (Birth Defects),1
2011,490919,Perinatal Disorders,55
2011,490919,Symptoms,99
2011,490919,Injuries/Drugs/Complications,400
2011,490919,Other Reasons for Health Services,17
2011,490919,Births,1613
2011,490964,Infections,59
2011,490964,Neoplasms,19
2011,490964,Endocrine/Metabolism,48
2011,490964,Blood/Blood-forming Organs,12
2011,490964,Psychoses & Neurosis,29
2011,490964,Nervous & Sensory Systems,21
2011,490964,Circulatory,140
2011,490964,Respiratory,110
2011,490964,Digestive,140
2011,490964,Genitourinary,40
2011,490964,All Pregnancies,1
2011,490964,Skin Disorders,27
2011,490964,Musculoskeletal,86
2011,490964,Symptoms,53
2011,490964,Injuries/Drugs/Complications,102
2011,490964,Other Reasons for Health Services,168
2011,491001,Infections,190
2011,491001,Neoplasms,84
2011,491001,Endocrine/Metabolism,129
2011,491001,Blood/Blood-forming Organs,50
2011,491001,Psychoses & Neurosis,25
2011,491001,Nervous & Sensory Systems,28
2011,491001,Circulatory,354
2011,491001,Respiratory,289
2011,491001,Digestive,418
2011,491001,Genitourinary,173
2011,491001,All Pregnancies,477
2011,491001,Skin Disorders,70
2011,491001,Musculoskeletal,178
2011,491001,Perinatal Disorders,4
2011,491001,Symptoms,121
2011,491001,Injuries/Drugs/Complications,268
2011,491001,Other Reasons for Health Services,8
2011,491001,Births,438
2011,491064,Infections,655
2011,491064,Neoplasms,454
2011,491064,Endocrine/Metabolism,303
2011,491064,Blood/Blood-forming Organs,109
2011,491064,Psychoses & Neurosis,123
2011,491064,Nervous & Sensory Systems,234
2011,491064,Circulatory,1782
2011,491064,Respiratory,1061
2011,491064,Digestive,1276
2011,491064,Genitourinary,433
2011,491064,All Pregnancies,1094
2011,491064,Skin Disorders,197
2011,491064,Musculoskeletal,1059
2011,491064,Congenital Anomalies (Birth Defects),20
2011,491064,Perinatal Disorders,90
2011,491064,Symptoms,342
2011,491064,Injuries/Drugs/Complications,2097
2011,491064,Other Reasons for Health Services,375
2011,491064,Births,991
2011,491076,Infections,206
2011,491076,Neoplasms,37
2011,491076,Endocrine/Metabolism,45
2011,491076,Blood/Blood-forming Organs,23
2011,491076,Psychoses & Neurosis,12
2011,491076,Nervous & Sensory Systems,35
2011,491076,Circulatory,193
2011,491076,Respiratory,114
2011,491076,Digestive,217
2011,491076,Genitourinary,88
2011,491076,All Pregnancies,205
2011,491076,Skin Disorders,37
2011,491076,Musculoskeletal,120
2011,491076,Congenital Anomalies (Birth Defects),1
2011,491076,Perinatal Disorders,4
2011,491076,Symptoms,60
2011,491076,Injuries/Drugs/Complications,224
2011,491076,Other Reasons for Health Services,418
2011,491076,Births,195
2011,491338,Infections,82
2011,491338,Neoplasms,38
2011,491338,Endocrine/Metabolism,51
2011,491338,Blood/Blood-forming Organs,7
2011,491338,Psychoses & Neurosis,27
2011,491338,Nervous & Sensory Systems,47
2011,491338,Circulatory,155
2011,491338,Respiratory,109
2011,491338,Digestive,197
2011,491338,Genitourinary,37
2011,491338,All Pregnancies,2
2011,491338,Skin Disorders,33
2011,491338,Musculoskeletal,183
2011,491338,Symptoms,33
2011,491338,Injuries/Drugs/Complications,188
2011,491338,Other Reasons for Health Services,7
2011,494019,Infections,620
2011,494019,Neoplasms,433
2011,494019,Endocrine/Metabolism,297
2011,494019,Blood/Blood-forming Organs,78
2011,494019,Psychoses & Neurosis,80
2011,494019,Nervous & Sensory Systems,179
2011,494019,Circulatory,1021
2011,494019,Respiratory,606
2011,494019,Digestive,1118
2011,494019,Genitourinary,350
2011,494019,All Pregnancies,2009
2011,494019,Skin Disorders,126
2011,494019,Musculoskeletal,615
2011,494019,Congenital Anomalies (Birth Defects),10
2011,494019,Perinatal Disorders,86
2011,494019,Symptoms,204
2011,494019,Injuries/Drugs/Complications,764
2011,494019,Other Reasons for Health Services,62
2011,494019,Births,1923
2011,500852,Infections,693
2011,500852,Neoplasms,571
2011,500852,Endocrine/Metabolism,589
2011,500852,Blood/Blood-forming Organs,142
2011,500852,Psychoses & Neurosis,4350
2011,500852,Nervous & Sensory Systems,237
2011,500852,Circulatory,2747
2011,500852,Respiratory,1493
2011,500852,Digestive,1429
2011,500852,Genitourinary,826
2011,500852,All Pregnancies,4187
2011,500852,Skin Disorders,338
2011,500852,Musculoskeletal,531
2011,500852,Congenital Anomalies (Birth Defects),20
2011,500852,Perinatal Disorders,222
2011,500852,Symptoms,460
2011,500852,Injuries/Drugs/Complications,1793
2011,500852,Other Reasons for Health Services,120
2011,500852,Births,3877
2011,500867,Infections,590
2011,500867,Neoplasms,261
2011,500867,Endocrine/Metabolism,393
2011,500867,Blood/Blood-forming Organs,113
2011,500867,Psychoses & Neurosis,106
2011,500867,Nervous & Sensory Systems,198
2011,500867,Circulatory,1565
2011,500867,Respiratory,1053
2011,500867,Digestive,1363
2011,500867,Genitourinary,578
2011,500867,All Pregnancies,1528
2011,500867,Skin Disorders,233
2011,500867,Musculoskeletal,344
2011,500867,Congenital Anomalies (Birth Defects),2
2011,500867,Perinatal Disorders,47
2011,500867,Symptoms,930
2011,500867,Injuries/Drugs/Complications,606
2011,500867,Other Reasons for Health Services,564
2011,500867,Births,1362
2011,500939,Infections,1412
2011,500939,Neoplasms,691
2011,500939,Endocrine/Metabolism,1153
2011,500939,Blood/Blood-forming Organs,197
2011,500939,Psychoses & Neurosis,105
2011,500939,Nervous & Sensory Systems,333
2011,500939,Circulatory,3581
2011,500939,Respiratory,1920
2011,500939,Digestive,2143
2011,500939,Genitourinary,1275
2011,500939,All Pregnancies,2164
2011,500939,Skin Disorders,488
2011,500939,Musculoskeletal,943
2011,500939,Congenital Anomalies (Birth Defects),12
2011,500939,Perinatal Disorders,19
2011,500939,Symptoms,1084
2011,500939,Injuries/Drugs/Complications,2195
2011,500939,Other Reasons for Health Services,84
2011,500939,Births,2030
2011,500967,Infections,89
2011,500967,Neoplasms,26
2011,500967,Endocrine/Metabolism,38
2011,500967,Blood/Blood-forming Organs,28
2011,500967,Psychoses & Neurosis,16
2011,500967,Nervous & Sensory Systems,11
2011,500967,Circulatory,156
2011,500967,Respiratory,210
2011,500967,Digestive,234
2011,500967,Genitourinary,72
2011,500967,All Pregnancies,274
2011,500967,Skin Disorders,38
2011,500967,Musculoskeletal,21
2011,500967,Perinatal Disorders,6
2011,500967,Symptoms,46
2011,500967,Injuries/Drugs/Complications,84
2011,500967,Other Reasons for Health Services,189
2011,500967,Births,265
2011,504038,Neoplasms,47
2011,504038,Endocrine/Metabolism,9
2011,504038,Psychoses & Neurosis,1
2011,504038,Nervous & Sensory Systems,7
2011,504038,Circulatory,2
2011,504038,Digestive,13
2011,504038,Genitourinary,127
2011,504038,Skin Disorders,14
2011,504038,Musculoskeletal,575
2011,504038,Congenital Anomalies (Birth Defects),1
2011,504038,Symptoms,2
2011,504038,Injuries/Drugs/Complications,57
2011,504038,Other Reasons for Health Services,7
2011,514001,Psychoses & Neurosis,329
2011,514030,Neoplasms,127
2011,514030,Endocrine/Metabolism,2
2011,514030,Nervous & Sensory Systems,4
2011,514030,Circulatory,2
2011,514030,Digestive,62
2011,514030,Genitourinary,77
2011,514030,All Pregnancies,1
2011,514030,Skin Disorders,2
2011,514030,Musculoskeletal,310
2011,514030,Congenital Anomalies (Birth Defects),3
2011,514030,Symptoms,2
2011,514030,Injuries/Drugs/Complications,54
2011,514030,Other Reasons for Health Services,3
2011,514033,Psychoses & Neurosis,571
2011,514033,Symptoms,1
2011,521041,Infections,162
2011,521041,Neoplasms,139
2011,521041,Endocrine/Metabolism,152
2011,521041,Blood/Blood-forming Organs,29
2011,521041,Psychoses & Neurosis,24
2011,521041,Nervous & Sensory Systems,28
2011,521041,Circulatory,311
2011,521041,Respiratory,556
2011,521041,Digestive,388
2011,521041,Genitourinary,209
2011,521041,All Pregnancies,708
2011,521041,Skin Disorders,81
2011,521041,Musculoskeletal,172
2011,521041,Perinatal Disorders,20
2011,521041,Symptoms,65
2011,521041,Injuries/Drugs/Complications,222
2011,521041,Other Reasons for Health Services,10
2011,521041,Births,699
2011,531059,Infections,26
2011,531059,Neoplasms,23
2011,531059,Endocrine/Metabolism,40
2011,531059,Blood/Blood-forming Organs,5
2011,531059,Psychoses & Neurosis,5
2011,531059,Nervous & Sensory Systems,20
2011,531059,Circulatory,76
2011,531059,Respiratory,83
2011,531059,Digestive,103
2011,531059,Genitourinary,40
2011,531059,All Pregnancies,1
2011,531059,Skin Disorders,25
2011,531059,Musculoskeletal,14
2011,531059,Symptoms,32
2011,531059,Injuries/Drugs/Complications,15
2011,531059,Other Reasons for Health Services,2
2011,540734,Infections,783
2011,540734,Neoplasms,615
2011,540734,Endocrine/Metabolism,720
2011,540734,Blood/Blood-forming Organs,186
2011,540734,Psychoses & Neurosis,1836
2011,540734,Nervous & Sensory Systems,223
2011,540734,Circulatory,3423
2011,540734,Respiratory,1804
2011,540734,Digestive,2356
2011,540734,Genitourinary,1052
2011,540734,All Pregnancies,4483
2011,540734,Skin Disorders,435
2011,540734,Musculoskeletal,1071
2011,540734,Congenital Anomalies (Birth Defects),12
2011,540734,Perinatal Disorders,99
2011,540734,Symptoms,1113
2011,540734,Injuries/Drugs/Complications,1516
2011,540734,Other Reasons for Health Services,805
2011,540734,Births,4114
2011,540798,Infections,190
2011,540798,Neoplasms,187
2011,540798,Endocrine/Metabolism,351
2011,540798,Blood/Blood-forming Organs,67
2011,540798,Psychoses & Neurosis,41
2011,540798,Nervous & Sensory Systems,89
2011,540798,Circulatory,1018
2011,540798,Respiratory,1009
2011,540798,Digestive,881
2011,540798,Genitourinary,542
2011,540798,All Pregnancies,2050
2011,540798,Skin Disorders,196
2011,540798,Musculoskeletal,165
2011,540798,Congenital Anomalies (Birth Defects),2
2011,540798,Perinatal Disorders,35
2011,540798,Symptoms,219
2011,540798,Injuries/Drugs/Complications,331
2011,540798,Other Reasons for Health Services,28
2011,540798,Births,1899
2011,540816,Infections,236
2011,540816,Neoplasms,131
2011,540816,Endocrine/Metabolism,248
2011,540816,Blood/Blood-forming Organs,110
2011,540816,Psychoses & Neurosis,27
2011,540816,Nervous & Sensory Systems,51
2011,540816,Circulatory,672
2011,540816,Respiratory,619
2011,540816,Digestive,792
2011,540816,Genitourinary,377
2011,540816,All Pregnancies,1448
2011,540816,Skin Disorders,135
2011,540816,Musculoskeletal,72
2011,540816,Congenital Anomalies (Birth Defects),2
2011,540816,Perinatal Disorders,36
2011,540816,Symptoms,465
2011,540816,Injuries/Drugs/Complications,216
2011,540816,Other Reasons for Health Services,38
2011,540816,Births,1237
2011,551061,Neoplasms,1
2011,551061,Psychoses & Neurosis,16
2011,551061,Nervous & Sensory Systems,18
2011,551061,Circulatory,16
2011,551061,Respiratory,3
2011,551061,Genitourinary,1
2011,551061,Other Reasons for Health Services,5
2011,554011,Infections,390
2011,554011,Neoplasms,163
2011,554011,Endocrine/Metabolism,131
2011,554011,Blood/Blood-forming Organs,41
2011,554011,Psychoses & Neurosis,28
2011,554011,Nervous & Sensory Systems,107
2011,554011,Circulatory,690
2011,554011,Respiratory,526
2011,554011,Digestive,691
2011,554011,Genitourinary,194
2011,554011,All Pregnancies,560
2011,554011,Skin Disorders,96
2011,554011,Musculoskeletal,403
2011,554011,Congenital Anomalies (Birth Defects),4
2011,554011,Perinatal Disorders,4
2011,554011,Symptoms,346
2011,554011,Injuries/Drugs/Complications,539
2011,554011,Other Reasons for Health Services,167
2011,554011,Births,498
2011,560473,Infections,664
2011,560473,Neoplasms,740
2011,560473,Endocrine/Metabolism,401
2011,560473,Blood/Blood-forming Organs,104
2011,560473,Psychoses & Neurosis,54
2011,560473,Nervous & Sensory Systems,157
2011,560473,Circulatory,2056
2011,560473,Respiratory,873
2011,560473,Digestive,1497
2011,560473,Genitourinary,781
2011,560473,All Pregnancies,2662
2011,560473,Skin Disorders,195
2011,560473,Musculoskeletal,1119
2011,560473,Congenital Anomalies (Birth Defects),21
2011,560473,Perinatal Disorders,38
2011,560473,Symptoms,304
2011,560473,Injuries/Drugs/Complications,878
2011,560473,Other Reasons for Health Services,75
2011,560473,Births,2527
2011,560481,Infections,421
2011,560481,Neoplasms,404
2011,560481,Endocrine/Metabolism,415
2011,560481,Blood/Blood-forming Organs,136
2011,560481,Psychoses & Neurosis,2560
2011,560481,Nervous & Sensory Systems,141
2011,560481,Circulatory,625
2011,560481,Respiratory,539
2011,560481,Digestive,1210
2011,560481,Genitourinary,422
2011,560481,All Pregnancies,2437
2011,560481,Skin Disorders,209
2011,560481,Musculoskeletal,350
