Year,OSHPD ID,Principal_Procedure_Group,Count
2012,190517,Male Reproductive Organs,530
2012,190517,Female Reproductive Organs,326
2012,190517,OB Procedures,2480
2012,190517,Musculoskeletal,605
2012,190517,Skin,242
2012,190517,Diagnostic/Therapeutic,1365
2012,190517,Other Interventions,19
2012,190521,Nervous System,12
2012,190521,Endocrine System,16
2012,190521,Eye,8
2012,190521,Ear,1
2012,190521,Nose/Mouth/Pharynx,9
2012,190521,Respiratory,63
2012,190521,Cardiovascular,482
2012,190521,Blood/Lymph Organs,11
2012,190521,Digestive,440
2012,190521,Urinary,33
2012,190521,Male Reproductive Organs,31
2012,190521,Female Reproductive Organs,140
2012,190521,OB Procedures,1260
2012,190521,Musculoskeletal,118
2012,190521,Skin,134
2012,190521,Diagnostic/Therapeutic,1812
2012,190521,Other Interventions,3
2012,190522,Nervous System,57
2012,190522,Endocrine System,13
2012,190522,Eye,2
2012,190522,Nose/Mouth/Pharynx,17
2012,190522,Respiratory,234
2012,190522,Cardiovascular,1385
2012,190522,Blood/Lymph Organs,33
2012,190522,Digestive,1120
2012,190522,Urinary,83
2012,190522,Male Reproductive Organs,116
2012,190522,Female Reproductive Organs,231
2012,190522,OB Procedures,1956
2012,190522,Musculoskeletal,544
2012,190522,Skin,109
2012,190522,Diagnostic/Therapeutic,3075
2012,190522,Other Interventions,24
2012,190524,Nervous System,38
2012,190524,Endocrine System,1
2012,190524,Eye,1
2012,190524,Nose/Mouth/Pharynx,2
2012,190524,Respiratory,44
2012,190524,Cardiovascular,255
2012,190524,Blood/Lymph Organs,8
2012,190524,Digestive,369
2012,190524,Urinary,44
2012,190524,Male Reproductive Organs,32
2012,190524,Female Reproductive Organs,97
2012,190524,Musculoskeletal,324
2012,190524,Skin,122
2012,190524,Diagnostic/Therapeutic,1573
2012,190524,Other Interventions,3
2012,190525,Nervous System,538
2012,190525,Endocrine System,179
2012,190525,Eye,30
2012,190525,Ear,10
2012,190525,Nose/Mouth/Pharynx,135
2012,190525,Respiratory,409
2012,190525,Cardiovascular,2451
2012,190525,Blood/Lymph Organs,95
2012,190525,Digestive,2413
2012,190525,Urinary,272
2012,190525,Male Reproductive Organs,95
2012,190525,Female Reproductive Organs,685
2012,190525,OB Procedures,12
2012,190587,Ear,1
2012,190525,Musculoskeletal,2060
2012,190525,Skin,549
2012,190525,Diagnostic/Therapeutic,9140
2012,190525,Other Interventions,79
2012,190529,Nervous System,186
2012,190529,Endocrine System,29
2012,190529,Eye,9
2012,190529,Ear,2
2012,190529,Nose/Mouth/Pharynx,56
2012,190529,Respiratory,278
2012,190529,Cardiovascular,1160
2012,190529,Blood/Lymph Organs,61
2012,190529,Digestive,1863
2012,190529,Urinary,114
2012,190529,Male Reproductive Organs,407
2012,190529,Female Reproductive Organs,265
2012,190529,OB Procedures,1805
2012,190529,Musculoskeletal,1203
2012,190529,Skin,323
2012,190529,Diagnostic/Therapeutic,2866
2012,190529,Other Interventions,55
2012,190534,Nervous System,71
2012,190534,Endocrine System,13
2012,190534,Eye,8
2012,190534,Nose/Mouth/Pharynx,13
2012,190534,Respiratory,60
2012,190534,Cardiovascular,362
2012,190534,Blood/Lymph Organs,10
2012,190534,Digestive,621
2012,190534,Urinary,37
2012,190534,Male Reproductive Organs,11
2012,190534,Female Reproductive Organs,40
2012,190534,Musculoskeletal,439
2012,190534,Skin,88
2012,190534,Diagnostic/Therapeutic,572
2012,190534,Other Interventions,9
2012,190541,Nervous System,14
2012,190541,Respiratory,28
2012,190541,Cardiovascular,42
2012,190541,Blood/Lymph Organs,1
2012,190541,Digestive,31
2012,190541,Musculoskeletal,349
2012,190541,Skin,28
2012,190541,Diagnostic/Therapeutic,69
2012,190541,Other Interventions,2
2012,190547,Nervous System,20
2012,190547,Endocrine System,9
2012,190547,Eye,1
2012,190547,Nose/Mouth/Pharynx,2
2012,190547,Respiratory,59
2012,190547,Cardiovascular,225
2012,190547,Blood/Lymph Organs,7
2012,190547,Digestive,579
2012,190547,Urinary,46
2012,190547,Male Reproductive Organs,48
2012,190547,Female Reproductive Organs,167
2012,190547,OB Procedures,1564
2012,190547,Musculoskeletal,156
2012,190547,Skin,52
2012,190547,Diagnostic/Therapeutic,309
2012,190547,Other Interventions,5
2012,190552,Nervous System,3
2012,190552,Respiratory,2
2012,190552,Digestive,15
2012,190552,Female Reproductive Organs,1
2012,190552,Musculoskeletal,4
2012,190552,Skin,4
2012,190552,Diagnostic/Therapeutic,60
2012,190555,Nervous System,2156
2012,190555,Endocrine System,413
2012,190555,Eye,45
2012,190555,Ear,19
2012,190555,Nose/Mouth/Pharynx,324
2012,190555,Respiratory,1233
2012,190555,Cardiovascular,5081
2012,190555,Blood/Lymph Organs,495
2012,190555,Digestive,5763
2012,190555,Urinary,1138
2012,190555,Male Reproductive Organs,1948
2012,190555,Female Reproductive Organs,1212
2012,190555,OB Procedures,6601
2012,190555,Musculoskeletal,5253
2012,190555,Skin,1200
2012,190555,Diagnostic/Therapeutic,7414
2012,190555,Other Interventions,319
2012,190568,Nervous System,232
2012,190568,Endocrine System,34
2012,190568,Eye,29
2012,190568,Ear,6
2012,190568,Nose/Mouth/Pharynx,32
2012,190568,Respiratory,260
2012,190568,Cardiovascular,1372
2012,190568,Blood/Lymph Organs,34
2012,190568,Digestive,1509
2012,190568,Urinary,91
2012,190568,Male Reproductive Organs,232
2012,190568,Female Reproductive Organs,353
2012,190568,OB Procedures,1604
2012,190568,Musculoskeletal,1305
2012,190568,Skin,292
2012,190568,Diagnostic/Therapeutic,3006
2012,190568,Other Interventions,65
2012,190570,Nervous System,3
2012,190570,Endocrine System,1
2012,190570,Eye,3
2012,190570,Nose/Mouth/Pharynx,2
2012,190570,Respiratory,26
2012,190570,Cardiovascular,170
2012,190570,Blood/Lymph Organs,1
2012,190570,Digestive,237
2012,190570,Urinary,5
2012,190570,Male Reproductive Organs,6
2012,190570,Female Reproductive Organs,10
2012,190570,Musculoskeletal,79
2012,190570,Skin,84
2012,190570,Diagnostic/Therapeutic,299
2012,190587,Nervous System,61
2012,190587,Endocrine System,1
2012,190587,Eye,1
2012,190587,Nose/Mouth/Pharynx,3
2012,190587,Respiratory,37
2012,190587,Cardiovascular,158
2012,190587,Blood/Lymph Organs,2
2012,190587,Digestive,208
2012,190587,Urinary,10
2012,190587,Male Reproductive Organs,59
2012,190587,Female Reproductive Organs,92
2012,190587,OB Procedures,694
2012,190587,Musculoskeletal,1082
2012,190587,Skin,60
2012,190587,Diagnostic/Therapeutic,430
2012,190587,Other Interventions,12
2012,190630,Nervous System,346
2012,190630,Endocrine System,22
2012,190630,Eye,8
2012,190630,Ear,2
2012,190630,Nose/Mouth/Pharynx,27
2012,190630,Respiratory,287
2012,190630,Cardiovascular,1482
2012,190630,Blood/Lymph Organs,40
2012,190630,Digestive,2309
2012,190630,Urinary,651
2012,190630,Male Reproductive Organs,86
2012,190630,Female Reproductive Organs,558
2012,190630,OB Procedures,6900
2012,190630,Musculoskeletal,1076
2012,190630,Skin,278
2012,190630,Diagnostic/Therapeutic,7716
2012,190630,Other Interventions,33
2012,190631,Nervous System,331
2012,190631,Endocrine System,44
2012,190631,Eye,10
2012,190631,Ear,2
2012,190631,Nose/Mouth/Pharynx,34
2012,190631,Respiratory,275
2012,190631,Cardiovascular,1831
2012,190631,Blood/Lymph Organs,56
2012,190631,Digestive,1966
2012,190631,Urinary,194
2012,190631,Male Reproductive Organs,515
2012,190631,Female Reproductive Organs,466
2012,190631,OB Procedures,3736
2012,190631,Musculoskeletal,1226
2012,190631,Skin,263
2012,190631,Diagnostic/Therapeutic,2101
2012,190631,Other Interventions,43
2012,190636,Nervous System,179
2012,190636,Endocrine System,21
2012,190636,Eye,3
2012,190636,Nose/Mouth/Pharynx,32
2012,190636,Respiratory,146
2012,190636,Cardiovascular,819
2012,190636,Blood/Lymph Organs,33
2012,190636,Digestive,1913
2012,190636,Urinary,89
2012,190636,Male Reproductive Organs,147
2012,190636,Female Reproductive Organs,305
2012,190636,OB Procedures,4248
2012,190636,Musculoskeletal,617
2012,190636,Skin,198
2012,190636,Diagnostic/Therapeutic,5289
2012,190636,Other Interventions,27
2012,190661,Nervous System,3
2012,190661,Ear,2
2012,190661,Respiratory,13
2012,190661,Cardiovascular,113
2012,190661,Blood/Lymph Organs,10
2012,190661,Digestive,193
2012,190661,Urinary,18
2012,190661,Male Reproductive Organs,10
2012,190661,Musculoskeletal,71
2012,190661,Skin,39
2012,190661,Diagnostic/Therapeutic,1339
2012,190661,Other Interventions,2
2012,190673,Nervous System,17
2012,190673,Endocrine System,8
2012,190673,Eye,1
2012,190673,Nose/Mouth/Pharynx,11
2012,190673,Respiratory,51
2012,190673,Cardiovascular,132
2012,190673,Blood/Lymph Organs,7
2012,190673,Digestive,439
2012,190673,Urinary,18
2012,190673,Male Reproductive Organs,68
2012,190673,Female Reproductive Organs,86
2012,190673,OB Procedures,452
2012,190673,Musculoskeletal,246
2012,190673,Skin,66
2012,190673,Diagnostic/Therapeutic,1886
2012,190673,Other Interventions,2
2012,190680,Nervous System,71
2012,190680,Endocrine System,27
2012,190680,Eye,3
2012,190680,Nose/Mouth/Pharynx,6
2012,190680,Respiratory,54
2012,190680,Cardiovascular,318
2012,190680,Blood/Lymph Organs,16
2012,190680,Digestive,615
2012,190680,Urinary,64
2012,190680,Male Reproductive Organs,44
2012,190680,Female Reproductive Organs,98
2012,190680,OB Procedures,719
2012,190680,Musculoskeletal,343
2012,190680,Skin,104
2012,190680,Diagnostic/Therapeutic,2038
2012,190680,Other Interventions,5
2012,190681,Nervous System,19
2012,190681,Musculoskeletal,173
2012,190681,Skin,4
2012,190681,Diagnostic/Therapeutic,1
2012,190687,Nervous System,332
2012,190687,Endocrine System,31
2012,190687,Ear,5
2012,190687,Nose/Mouth/Pharynx,64
2012,190687,Respiratory,261
2012,190687,Cardiovascular,827
2012,190687,Blood/Lymph Organs,60
2012,190687,Digestive,1179
2012,190687,Urinary,156
2012,190687,Male Reproductive Organs,362
2012,190687,Female Reproductive Organs,132
2012,190687,OB Procedures,1301
2012,190687,Musculoskeletal,1934
2012,190687,Skin,259
2012,190687,Diagnostic/Therapeutic,2085
2012,190687,Other Interventions,123
2012,190696,Nervous System,14
2012,190696,Eye,2
2012,190696,Nose/Mouth/Pharynx,2
2012,190696,Respiratory,15
2012,190696,Cardiovascular,86
2012,190696,Blood/Lymph Organs,4
2012,190696,Digestive,246
2012,190696,Urinary,7
2012,190696,Male Reproductive Organs,5
2012,190696,Female Reproductive Organs,69
2012,190696,OB Procedures,517
2012,190696,Musculoskeletal,44
2012,190696,Skin,42
2012,190696,Diagnostic/Therapeutic,271
2012,190708,Nervous System,16
2012,190708,Endocrine System,5
2012,190708,Ear,1
2012,190708,Nose/Mouth/Pharynx,2
2012,190708,Respiratory,44
2012,190708,Cardiovascular,271
2012,190708,Blood/Lymph Organs,4
2012,190708,Digestive,356
2012,190708,Urinary,6
2012,190708,Male Reproductive Organs,1
2012,190708,Female Reproductive Organs,10
2012,190708,Musculoskeletal,215
2012,190708,Skin,83
2012,190708,Diagnostic/Therapeutic,692
2012,190708,Other Interventions,17
2012,190712,Nervous System,2
2012,190712,Ear,14
2012,190712,Nose/Mouth/Pharynx,55
2012,190712,Urinary,11
2012,190712,Male Reproductive Organs,1
2012,190712,Female Reproductive Organs,1
2012,190712,Musculoskeletal,301
2012,190712,Skin,43
2012,190712,Diagnostic/Therapeutic,11
2012,190754,Nervous System,266
2012,190754,Endocrine System,8
2012,190754,Eye,21
2012,190754,Ear,6
2012,190754,Nose/Mouth/Pharynx,60
2012,190754,Respiratory,225
2012,190754,Cardiovascular,1621
2012,190754,Blood/Lymph Organs,35
2012,190754,Digestive,1408
2012,190754,Urinary,120
2012,190754,Male Reproductive Organs,86
2012,190754,Female Reproductive Organs,245
2012,190754,OB Procedures,5012
2012,190754,Musculoskeletal,699
2012,190754,Skin,372
2012,190754,Diagnostic/Therapeutic,6569
2012,190754,Other Interventions,6
2012,190756,Nervous System,327
2012,190756,Endocrine System,78
2012,190756,Eye,13
2012,190756,Ear,5
2012,190756,Nose/Mouth/Pharynx,157
2012,190756,Respiratory,294
2012,190756,Cardiovascular,824
2012,190756,Blood/Lymph Organs,87
2012,190756,Digestive,1148
2012,190756,Urinary,438
2012,190756,Male Reproductive Organs,613
2012,190756,Female Reproductive Organs,307
2012,190756,OB Procedures,1921
2012,190756,Musculoskeletal,2555
2012,190756,Skin,324
2012,190756,Diagnostic/Therapeutic,1133
2012,190756,Other Interventions,131
2012,190758,Nervous System,294
2012,190758,Endocrine System,66
2012,190758,Eye,14
2012,190758,Ear,4
2012,190758,Nose/Mouth/Pharynx,41
2012,190758,Respiratory,393
2012,190758,Cardiovascular,1843
2012,190758,Blood/Lymph Organs,68
2012,190758,Digestive,2511
2012,190758,Urinary,182
2012,190758,Male Reproductive Organs,522
2012,190758,Female Reproductive Organs,514
2012,190758,OB Procedures,2457
2012,190758,Musculoskeletal,1177
2012,190758,Skin,234
2012,190758,Diagnostic/Therapeutic,3665
2012,190758,Other Interventions,52
2012,190762,Nervous System,339
2012,190762,Endocrine System,22
2012,190762,Eye,1
2012,190762,Ear,26
2012,190762,Nose/Mouth/Pharynx,12
2012,190762,Respiratory,195
2012,190762,Cardiovascular,1306
2012,190762,Blood/Lymph Organs,42
2012,190762,Digestive,1271
2012,190762,Urinary,299
2012,190762,Male Reproductive Organs,44
2012,190762,Female Reproductive Organs,74
2012,190762,Musculoskeletal,917
2012,190762,Skin,149
2012,190762,Diagnostic/Therapeutic,1722
2012,190762,Other Interventions,243
2012,190766,Nervous System,14
2012,190766,Endocrine System,1
2012,190766,Eye,2
2012,190766,Ear,2
2012,190766,Nose/Mouth/Pharynx,6
2012,190766,Respiratory,30
2012,190766,Cardiovascular,132
2012,190766,Blood/Lymph Organs,5
2012,190766,Digestive,390
2012,190766,Urinary,12
2012,190766,Male Reproductive Organs,2
2012,190766,Female Reproductive Organs,26
2012,190766,Musculoskeletal,159
2012,190766,Skin,115
2012,190766,Diagnostic/Therapeutic,484
2012,190782,Diagnostic/Therapeutic,2411
2012,190784,Nervous System,40
2012,190784,Endocrine System,2
2012,190784,Eye,1
2012,190784,Ear,1
2012,190784,Respiratory,22
2012,190784,Cardiovascular,105
2012,190784,Blood/Lymph Organs,8
2012,190784,Digestive,158
2012,190784,Urinary,18
2012,190784,Male Reproductive Organs,27
2012,190784,Female Reproductive Organs,36
2012,190784,Musculoskeletal,240
2012,190784,Skin,24
2012,190784,Diagnostic/Therapeutic,117
2012,190796,Nervous System,1280
2012,190796,Endocrine System,276
2012,190796,Eye,75
2012,190796,Ear,87
2012,190796,Nose/Mouth/Pharynx,414
2012,190796,Respiratory,919
2012,190796,Cardiovascular,3228
2012,190796,Blood/Lymph Organs,402
2012,190796,Digestive,2623
2012,190796,Urinary,1001
2012,190796,Male Reproductive Organs,311
2012,190796,Female Reproductive Organs,502
2012,190796,OB Procedures,2055
2012,190796,Musculoskeletal,873
2012,190796,Skin,564
2012,190796,Diagnostic/Therapeutic,3919
2012,190796,Other Interventions,51
2012,190812,Nervous System,184
2012,190812,Endocrine System,13
2012,190812,Eye,6
2012,190812,Ear,4
2012,190812,Nose/Mouth/Pharynx,25
2012,190812,Respiratory,177
2012,190812,Cardiovascular,1042
2012,190812,Blood/Lymph Organs,31
2012,190812,Digestive,1465
2012,190812,Urinary,66
2012,190812,Male Reproductive Organs,157
2012,190812,Female Reproductive Organs,242
2012,190812,OB Procedures,4313
2012,190812,Musculoskeletal,1435
2012,190812,Skin,199
2012,190812,Diagnostic/Therapeutic,5916
2012,190812,Other Interventions,89
2012,190814,Eye,2
2012,190814,Diagnostic/Therapeutic,3123
2012,190818,Nervous System,37
2012,190818,Endocrine System,15
2012,190818,Eye,4
2012,190818,Ear,1
2012,190818,Nose/Mouth/Pharynx,15
2012,190818,Respiratory,71
2012,190818,Cardiovascular,140
2012,190818,Blood/Lymph Organs,12
2012,190818,Digestive,483
2012,190818,Urinary,73
2012,190818,Male Reproductive Organs,243
2012,190818,Female Reproductive Organs,103
2012,190818,OB Procedures,649
2012,190818,Musculoskeletal,464
2012,190818,Skin,69
2012,190818,Diagnostic/Therapeutic,3535
2012,190818,Other Interventions,11
2012,190854,Nervous System,1
2012,190854,Nose/Mouth/Pharynx,4
2012,190854,Respiratory,11
2012,190854,Cardiovascular,77
2012,190854,Blood/Lymph Organs,3
2012,190854,Digestive,83
2012,190854,Urinary,1
2012,190854,Male Reproductive Organs,2
2012,190854,Female Reproductive Organs,6
2012,190854,OB Procedures,1
2012,190854,Musculoskeletal,24
2012,190854,Skin,35
2012,190854,Diagnostic/Therapeutic,572
2012,190857,Nose/Mouth/Pharynx,1
2012,190857,Digestive,5
2012,190857,Female Reproductive Organs,19
2012,190857,Musculoskeletal,61
2012,190857,Skin,11
2012,190857,Diagnostic/Therapeutic,46
2012,190859,Nervous System,121
2012,190859,Endocrine System,3
2012,190859,Eye,2
2012,190859,Ear,3
2012,190859,Nose/Mouth/Pharynx,14
2012,190859,Respiratory,165
2012,190859,Cardiovascular,844
2012,190859,Blood/Lymph Organs,25
2012,190859,Digestive,977
2012,190859,Urinary,88
2012,190859,Male Reproductive Organs,225
2012,190859,Female Reproductive Organs,184
2012,190859,OB Procedures,796
2012,190859,Musculoskeletal,535
2012,190859,Skin,349
2012,190859,Diagnostic/Therapeutic,644
2012,190859,Other Interventions,21
2012,190878,Nervous System,287
2012,190878,Endocrine System,12
2012,190878,Eye,15
2012,190878,Ear,1
2012,190878,Nose/Mouth/Pharynx,54
2012,190878,Respiratory,202
2012,190878,Cardiovascular,1874
2012,190878,Blood/Lymph Organs,33
2012,190878,Digestive,1803
2012,190878,Urinary,111
2012,190878,Male Reproductive Organs,47
2012,190878,Female Reproductive Organs,253
2012,190878,OB Procedures,3996
2012,190878,Musculoskeletal,1255
2012,190878,Skin,242
2012,190878,Diagnostic/Therapeutic,10368
2012,190878,Other Interventions,38
2012,190883,Nervous System,41
2012,190883,Eye,2
2012,190883,Ear,2
2012,190883,Nose/Mouth/Pharynx,8
2012,190883,Respiratory,114
2012,190883,Cardiovascular,414
2012,190883,Blood/Lymph Organs,12
2012,190883,Digestive,820
2012,190883,Urinary,52
2012,190883,Male Reproductive Organs,17
2012,190883,Female Reproductive Organs,252
2012,190883,OB Procedures,2340
2012,190883,Musculoskeletal,175
2012,190883,Skin,109
