Year,OSHPD ID,Admission_Source_Route,Count
2012,470871,Not Your Emergency Room (or No ER),612
2012,474007,Your Emergency Room,1033
2012,474007,Not Your Emergency Room (or No ER),772
2012,480989,Your Emergency Room,4568
2012,480989,Not Your Emergency Room (or No ER),7702
2012,481015,Not Your Emergency Room (or No ER),2376
2012,481094,Your Emergency Room,3457
2012,481094,Not Your Emergency Room (or No ER),2152
2012,481357,Your Emergency Room,6445
2012,481357,Not Your Emergency Room (or No ER),3481
2012,484044,Your Emergency Room,2837
2012,484044,Not Your Emergency Room (or No ER),884
2012,490919,Your Emergency Room,2483
2012,490919,Not Your Emergency Room (or No ER),5036
2012,490964,Your Emergency Room,669
2012,490964,Not Your Emergency Room (or No ER),333
2012,491001,Your Emergency Room,1964
2012,491001,Not Your Emergency Room (or No ER),1296
2012,491064,Your Emergency Room,7280
2012,491064,Not Your Emergency Room (or No ER),5280
2012,491076,Your Emergency Room,1007
2012,491076,Not Your Emergency Room (or No ER),910
2012,491338,Your Emergency Room,774
2012,491338,Not Your Emergency Room (or No ER),329
2012,494019,Your Emergency Room,4424
2012,494019,Not Your Emergency Room (or No ER),5851
2012,500852,Your Emergency Room,10685
2012,500852,Not Your Emergency Room (or No ER),15502
2012,500867,Your Emergency Room,6786
2012,500867,Not Your Emergency Room (or No ER),4024
2012,500939,Your Emergency Room,12993
2012,500939,Not Your Emergency Room (or No ER),7337
2012,500939,Unknown,1
2012,500967,Your Emergency Room,833
2012,500967,Not Your Emergency Room (or No ER),969
2012,504038,Not Your Emergency Room (or No ER),790
2012,514001,Not Your Emergency Room (or No ER),274
2012,514030,Not Your Emergency Room (or No ER),526
2012,514033,Not Your Emergency Room (or No ER),471
2012,521041,Your Emergency Room,1787
2012,521041,Not Your Emergency Room (or No ER),1931
2012,531059,Your Emergency Room,319
2012,531059,Not Your Emergency Room (or No ER),93
2012,540734,Your Emergency Room,11966
2012,540734,Not Your Emergency Room (or No ER),14204
2012,540798,Your Emergency Room,4396
2012,540798,Not Your Emergency Room (or No ER),4269
2012,540816,Your Emergency Room,2699
2012,540816,Not Your Emergency Room (or No ER),3461
2012,554011,Your Emergency Room,3296
2012,554011,Not Your Emergency Room (or No ER),1992
2012,560203,Not Your Emergency Room (or No ER),3437
2012,560473,Your Emergency Room,5611
2012,560473,Not Your Emergency Room (or No ER),9083
2012,560481,Your Emergency Room,5221
2012,560481,Not Your Emergency Room (or No ER),8218
2012,560492,Your Emergency Room,8171
2012,560492,Not Your Emergency Room (or No ER),7375
2012,560492,Unknown,2
2012,560501,Your Emergency Room,597
2012,560501,Not Your Emergency Room (or No ER),387
2012,560508,Your Emergency Room,2665
2012,560508,Not Your Emergency Room (or No ER),828
2012,560525,Your Emergency Room,4313
2012,560525,Not Your Emergency Room (or No ER),2069
2012,560525,Unknown,1
2012,560529,Your Emergency Room,6107
2012,560529,Not Your Emergency Room (or No ER),7714
2012,560838,Not Your Emergency Room (or No ER),221
2012,564121,Not Your Emergency Room (or No ER),1176
2012,571086,Your Emergency Room,2042
2012,571086,Not Your Emergency Room (or No ER),2704
2012,574010,Your Emergency Room,1464
2012,574010,Not Your Emergency Room (or No ER),3232
2012,580996,Your Emergency Room,8808
2012,580996,Not Your Emergency Room (or No ER),5856
2012,580996,Unknown,4
2013,10735,Your Emergency Room,2579
2013,10735,Not Your Emergency Room (or No ER),436
2013,10739,Your Emergency Room,5933
2013,10739,Not Your Emergency Room (or No ER),16705
2013,10739,Unknown,7
2013,10776,Your Emergency Room,7017
2013,10776,Not Your Emergency Room (or No ER),2947
2013,10782,Not Your Emergency Room (or No ER),111
2013,10844,Not Your Emergency Room (or No ER),2880
2013,10846,Your Emergency Room,8338
2013,10846,Not Your Emergency Room (or No ER),6693
2013,10856,Your Emergency Room,8587
2013,10856,Not Your Emergency Room (or No ER),10641
2013,10858,Your Emergency Room,7085
2013,10858,Not Your Emergency Room (or No ER),8118
2013,10887,Not Your Emergency Room (or No ER),515
2013,10937,Your Emergency Room,7901
2013,10937,Not Your Emergency Room (or No ER),4141
2013,10937,Unknown,4
2013,10967,Your Emergency Room,4579
2013,10967,Not Your Emergency Room (or No ER),2347
2013,10987,Your Emergency Room,7166
2013,10987,Not Your Emergency Room (or No ER),5987
2013,13619,Your Emergency Room,2634
2013,13619,Not Your Emergency Room (or No ER),298
2013,13687,Not Your Emergency Room (or No ER),525
2013,14034,Not Your Emergency Room (or No ER),3986
2013,14050,Your Emergency Room,3884
2013,14050,Not Your Emergency Room (or No ER),5480
2013,14207,Not Your Emergency Room (or No ER),1314
2013,14226,Not Your Emergency Room (or No ER),584
2013,14233,Your Emergency Room,6300
2013,14233,Not Your Emergency Room (or No ER),3564
2013,34002,Your Emergency Room,1834
2013,34002,Not Your Emergency Room (or No ER),851
2013,40802,Your Emergency Room,556
2013,40802,Not Your Emergency Room (or No ER),150
2013,40875,Your Emergency Room,3608
2013,40875,Not Your Emergency Room (or No ER),2389
2013,40937,Your Emergency Room,9235
2013,40937,Not Your Emergency Room (or No ER),2050
2013,40962,Your Emergency Room,9594
2013,40962,Not Your Emergency Room (or No ER),6627
2013,44006,Not Your Emergency Room (or No ER),578
2013,50932,Your Emergency Room,1106
2013,50932,Not Your Emergency Room (or No ER),119
2013,60870,Your Emergency Room,536
2013,60870,Not Your Emergency Room (or No ER),497
2013,70904,Your Emergency Room,4922
2013,70904,Not Your Emergency Room (or No ER),495
2013,70924,Your Emergency Room,6419
2013,70924,Not Your Emergency Room (or No ER),3921
2013,70934,Your Emergency Room,6255
2013,70934,Not Your Emergency Room (or No ER),2243
2013,70988,Your Emergency Room,9894
2013,70988,Not Your Emergency Room (or No ER),10256
2013,70990,Your Emergency Room,8247
2013,70990,Not Your Emergency Room (or No ER),9978
2013,71018,Your Emergency Room,6355
2013,71018,Not Your Emergency Room (or No ER),3028
2013,74017,Your Emergency Room,2609
2013,74017,Not Your Emergency Room (or No ER),2351
2013,74039,Not Your Emergency Room (or No ER),3127
2013,74097,Your Emergency Room,4206
2013,74097,Not Your Emergency Room (or No ER),5129
2013,84001,Your Emergency Room,1852
2013,84001,Not Your Emergency Room (or No ER),766
2013,90793,Your Emergency Room,1363
2013,90793,Not Your Emergency Room (or No ER),1191
2013,90933,Your Emergency Room,4000
2013,90933,Not Your Emergency Room (or No ER),1802
2013,94002,Not Your Emergency Room (or No ER),376
2013,100005,Your Emergency Room,5586
2013,100005,Not Your Emergency Room (or No ER),10979
2013,100697,Your Emergency Room,262
2013,100697,Not Your Emergency Room (or No ER),68
2013,100717,Your Emergency Room,23841
2013,100717,Not Your Emergency Room (or No ER),20586
2013,100717,Unknown,2
2013,100797,Your Emergency Room,631
2013,100797,Not Your Emergency Room (or No ER),2404
2013,100899,Your Emergency Room,11763
2013,100899,Not Your Emergency Room (or No ER),12660
2013,104023,Not Your Emergency Room (or No ER),1632
2013,104047,Not Your Emergency Room (or No ER),2211
2013,104062,Your Emergency Room,4330
2013,104062,Not Your Emergency Room (or No ER),3710
2013,104089,Not Your Emergency Room (or No ER),336
2013,105029,Not Your Emergency Room (or No ER),3435
2013,110889,Your Emergency Room,166
2013,110889,Not Your Emergency Room (or No ER),20
2013,121002,Your Emergency Room,1253
2013,121002,Not Your Emergency Room (or No ER),1371
2013,121031,Your Emergency Room,21
2013,121031,Not Your Emergency Room (or No ER),31
2013,121051,Your Emergency Room,829
2013,121051,Not Your Emergency Room (or No ER),1037
2013,121080,Your Emergency Room,4151
2013,121080,Not Your Emergency Room (or No ER),2633
2013,124004,Not Your Emergency Room (or No ER),593
2013,130699,Your Emergency Room,4207
2013,130699,Not Your Emergency Room (or No ER),2905
2013,130699,Unknown,3
2013,130760,Your Emergency Room,2231
2013,130760,Not Your Emergency Room (or No ER),5038
2013,141273,Your Emergency Room,431
2013,141273,Not Your Emergency Room (or No ER),524
2013,141338,Your Emergency Room,57
2013,141338,Not Your Emergency Room (or No ER),25
2013,150706,Your Emergency Room,1863
2013,150706,Not Your Emergency Room (or No ER),2251
2013,150722,Your Emergency Room,9558
2013,150722,Not Your Emergency Room (or No ER),8566
2013,150736,Your Emergency Room,4525
2013,150736,Not Your Emergency Room (or No ER),7978
2013,150737,Your Emergency Room,705
2013,150737,Not Your Emergency Room (or No ER),191
2013,150737,Unknown,1
2013,150761,Your Emergency Room,7038
2013,150761,Not Your Emergency Room (or No ER),6641
2013,150775,Not Your Emergency Room (or No ER),3420
2013,150782,Your Emergency Room,1155
2013,150782,Not Your Emergency Room (or No ER),1268
2013,150788,Your Emergency Room,11375
2013,150788,Not Your Emergency Room (or No ER),9186
2013,150808,Your Emergency Room,23
2013,150808,Not Your Emergency Room (or No ER),65
2013,154022,Not Your Emergency Room (or No ER),1794
2013,154101,Your Emergency Room,3293
2013,154101,Not Your Emergency Room (or No ER),547
2013,154160,Not Your Emergency Room (or No ER),554
2013,160702,Your Emergency Room,100
2013,160702,Not Your Emergency Room (or No ER),1
2013,160787,Not Your Emergency Room (or No ER),4107
2013,164029,Your Emergency Room,7524
2013,164029,Not Your Emergency Room (or No ER),2990
2013,171049,Your Emergency Room,1084
2013,171049,Not Your Emergency Room (or No ER),467
2013,171395,Your Emergency Room,1395
2013,171395,Not Your Emergency Room (or No ER),973
2013,184008,Your Emergency Room,815
2013,184008,Not Your Emergency Room (or No ER),596
2013,190017,Your Emergency Room,2793
2013,190017,Not Your Emergency Room (or No ER),1377
2013,190020,Not Your Emergency Room (or No ER),5218
2013,190034,Your Emergency Room,11962
2013,190034,Not Your Emergency Room (or No ER),13429
2013,190045,Your Emergency Room,10
2013,190045,Not Your Emergency Room (or No ER),9
2013,190049,Not Your Emergency Room (or No ER),963
2013,190052,Not Your Emergency Room (or No ER),745
2013,190053,Your Emergency Room,6486
2013,190053,Not Your Emergency Room (or No ER),6849
2013,190053,Unknown,4
2013,190066,Your Emergency Room,390
2013,190066,Not Your Emergency Room (or No ER),840
2013,190081,Your Emergency Room,6736
2013,190081,Not Your Emergency Room (or No ER),3596
2013,190110,Your Emergency Room,6328
2013,190110,Not Your Emergency Room (or No ER),3021
2013,190125,Your Emergency Room,9071
2013,190125,Not Your Emergency Room (or No ER),10925
2013,190125,Unknown,1
2013,190137,Not Your Emergency Room (or No ER),1319
2013,190148,Your Emergency Room,15006
2013,190148,Not Your Emergency Room (or No ER),2244
2013,190148,Unknown,1
2013,190150,Not Your Emergency Room (or No ER),981
2013,190159,Your Emergency Room,2201
2013,190159,Not Your Emergency Room (or No ER),925
2013,190163,Not Your Emergency Room (or No ER),6589
2013,190170,Your Emergency Room,6486
2013,190170,Not Your Emergency Room (or No ER),7673
2013,190176,Not Your Emergency Room (or No ER),6005
2013,190184,Not Your Emergency Room (or No ER),6988
2013,190196,Not Your Emergency Room (or No ER),1013
2013,190197,Your Emergency Room,3784
2013,190197,Not Your Emergency Room (or No ER),253
2013,190198,Your Emergency Room,2759
2013,190198,Not Your Emergency Room (or No ER),3337
2013,190200,Your Emergency Room,5041
2013,190200,Not Your Emergency Room (or No ER),7092
2013,190232,Not Your Emergency Room (or No ER),5700
2013,190240,Your Emergency Room,6258
2013,190240,Not Your Emergency Room (or No ER),1894
2013,190243,Your Emergency Room,7015
2013,190243,Not Your Emergency Room (or No ER),4577
2013,190256,Your Emergency Room,2090
2013,190256,Not Your Emergency Room (or No ER),2473
2013,190280,Your Emergency Room,1972
2013,190280,Not Your Emergency Room (or No ER),213
2013,190298,Your Emergency Room,3355
2013,190298,Not Your Emergency Room (or No ER),2437
2013,190305,Not Your Emergency Room (or No ER),815
2013,190307,Not Your Emergency Room (or No ER),9252
2013,190315,Your Emergency Room,5617
2013,190315,Not Your Emergency Room (or No ER),10743
2013,190317,Not Your Emergency Room (or No ER),1002
2013,190323,Your Emergency Room,13986
2013,190323,Not Your Emergency Room (or No ER),9475
2013,190323,Unknown,1
2013,190328,Your Emergency Room,1261
2013,190328,Not Your Emergency Room (or No ER),481
2013,190352,Your Emergency Room,2118
2013,190352,Not Your Emergency Room (or No ER),2157
2013,190380,Not Your Emergency Room (or No ER),6484
2013,190382,Your Emergency Room,4832
2013,190382,Not Your Emergency Room (or No ER),11816
2013,190382,Unknown,9
2013,190385,Your Emergency Room,9858
2013,190385,Not Your Emergency Room (or No ER),8976
2013,190392,Your Emergency Room,5374
2013,190392,Not Your Emergency Room (or No ER),10629
2013,190400,Your Emergency Room,14272
2013,190400,Not Your Emergency Room (or No ER),14838
2013,190410,Not Your Emergency Room (or No ER),3023
2013,190413,Your Emergency Room,6533
2013,190413,Not Your Emergency Room (or No ER),2625
2013,190422,Your Emergency Room,12688
2013,190422,Not Your Emergency Room (or No ER),12989
2013,190422,Unknown,9
2013,190429,Your Emergency Room,8959
2013,190429,Not Your Emergency Room (or No ER),19769
2013,190431,Your Emergency Room,6306
2013,190431,Not Your Emergency Room (or No ER),7931
2013,190432,Your Emergency Room,5794
2013,190432,Not Your Emergency Room (or No ER),6817
2013,190434,Your Emergency Room,5541
2013,190434,Not Your Emergency Room (or No ER),8183
2013,190449,Not Your Emergency Room (or No ER),2227
2013,190462,Not Your Emergency Room (or No ER),4097
2013,190468,Not Your Emergency Room (or No ER),1617
2013,190470,Your Emergency Room,12066
2013,190470,Not Your Emergency Room (or No ER),10172
2013,190475,Your Emergency Room,3675
2013,190475,Not Your Emergency Room (or No ER),903
2013,190500,Your Emergency Room,2777
2013,190500,Not Your Emergency Room (or No ER),1448
2013,190517,Your Emergency Room,8328
2013,190517,Not Your Emergency Room (or No ER),7352
2013,190521,Your Emergency Room,4497
2013,190521,Not Your Emergency Room (or No ER),3363
2013,190522,Your Emergency Room,6065
2013,190522,Not Your Emergency Room (or No ER),5309
2013,190524,Your Emergency Room,5027
2013,190524,Not Your Emergency Room (or No ER),2777
2013,190525,Your Emergency Room,14696
2013,190525,Not Your Emergency Room (or No ER),6291
2013,190529,Your Emergency Room,10732
2013,190529,Not Your Emergency Room (or No ER),7617
2013,190529,Unknown,4
2013,190534,Your Emergency Room,3289
2013,190534,Not Your Emergency Room (or No ER),1058
2013,190541,Not Your Emergency Room (or No ER),781
2013,190547,Your Emergency Room,1905
2013,190547,Not Your Emergency Room (or No ER),3968
2013,190552,Not Your Emergency Room (or No ER),205
2013,190555,Your Emergency Room,23455
2013,190555,Not Your Emergency Room (or No ER),29898
2013,190568,Your Emergency Room,9890
2013,190568,Not Your Emergency Room (or No ER),6419
2013,190568,Unknown,2
2013,190570,Your Emergency Room,2260
2013,190570,Not Your Emergency Room (or No ER),573
