Year,OSHPD ID,Principal Injury Group,Count
2012,190812,Self-Inflicted,22
2012,190812,Inflicted by Others,21
2012,274043,Other Accidents,53
2012,190812,Undetermined,12
2012,190812,Late Effects of Injury,34
2012,190814,Other Vehicle/Transport,1
2012,190814,Accidental Poisoning,1
2012,190814,Misadventures/Complications,1
2012,190814,Accidental Falls,9
2012,190814,Fire Accidents,3
2012,190814,Natural/Environment,11
2012,190814,Submersion/Suffocation/Foreign Body,1
2012,190814,Other Accidents,54
2012,190814,Adverse Effects of Drugs,19
2012,190814,Self-Inflicted,18
2012,190814,Inflicted by Others,9
2012,190818,Rail & Motor Vehicles,11
2012,190818,Other Vehicle/Transport,6
2012,190818,Accidental Poisoning,10
2012,190818,Misadventures/Complications,38
2012,190818,Accidental Falls,330
2012,190818,Natural/Environment,8
2012,190818,Submersion/Suffocation/Foreign Body,11
2012,190818,Other Accidents,59
2012,190818,Adverse Effects of Drugs,152
2012,190818,Self-Inflicted,10
2012,190818,Inflicted by Others,3
2012,190818,Undetermined,2
2012,190818,Late Effects of Injury,8
2012,190854,Rail & Motor Vehicles,2
2012,190854,Other Vehicle/Transport,1
2012,190854,Misadventures/Complications,21
2012,190854,Accidental Falls,78
2012,190854,Natural/Environment,2
2012,190854,Submersion/Suffocation/Foreign Body,1
2012,190854,Other Accidents,54
2012,190854,Adverse Effects of Drugs,26
2012,190854,Self-Inflicted,26
2012,190854,Inflicted by Others,16
2012,190854,Late Effects of Injury,18
2012,190857,Rail & Motor Vehicles,2
2012,190857,Misadventures/Complications,12
2012,190857,Accidental Falls,1
2012,190857,Other Accidents,14
2012,190857,Adverse Effects of Drugs,2
2012,190857,Late Effects of Injury,3
2012,190859,Rail & Motor Vehicles,23
2012,190859,Other Vehicle/Transport,7
2012,190859,Accidental Poisoning,25
2012,190859,Misadventures/Complications,233
2012,190859,Accidental Falls,401
2012,190859,Fire Accidents,73
2012,190859,Natural/Environment,22
2012,190859,Submersion/Suffocation/Foreign Body,8
2012,190859,Other Accidents,241
2012,190859,Adverse Effects of Drugs,272
2012,190859,Self-Inflicted,45
2012,190859,Inflicted by Others,8
2012,190859,Undetermined,20
2012,190859,Late Effects of Injury,28
2012,190878,Rail & Motor Vehicles,35
2012,190878,Other Vehicle/Transport,7
2012,190878,Accidental Poisoning,60
2012,190878,Misadventures/Complications,645
2012,190878,Accidental Falls,464
2012,190878,Fire Accidents,3
2012,190878,Natural/Environment,18
2012,190878,Submersion/Suffocation/Foreign Body,27
2012,190878,Other Accidents,138
2012,190878,Adverse Effects of Drugs,685
2012,190878,Self-Inflicted,97
2012,190878,Inflicted by Others,29
2012,190878,Undetermined,22
2012,190878,Late Effects of Injury,28
2012,190883,Rail & Motor Vehicles,12
2012,190883,Other Vehicle/Transport,4
2012,190883,Accidental Poisoning,29
2012,190883,Misadventures/Complications,281
2012,190883,Accidental Falls,204
2012,190883,Fire Accidents,1
2012,190883,Natural/Environment,8
2012,190883,Submersion/Suffocation/Foreign Body,7
2012,190883,Other Accidents,59
2012,190883,Adverse Effects of Drugs,182
2012,190883,Self-Inflicted,27
2012,190883,Inflicted by Others,5
2012,190883,Undetermined,10
2012,190883,Late Effects of Injury,15
2012,190930,Accidental Falls,3
2012,190930,Other Accidents,1
2012,190930,Adverse Effects of Drugs,5
2012,190930,Self-Inflicted,6
2012,190949,Rail & Motor Vehicles,282
2012,190949,Other Vehicle/Transport,28
2012,190949,Accidental Poisoning,36
2012,190949,Misadventures/Complications,601
2012,190949,Accidental Falls,684
2012,190949,Fire Accidents,1
2012,190949,Natural/Environment,44
2012,190949,Submersion/Suffocation/Foreign Body,34
2012,190949,Other Accidents,246
2012,190949,Adverse Effects of Drugs,601
2012,190949,Self-Inflicted,137
2012,190949,Inflicted by Others,75
2012,190949,Undetermined,51
2012,190949,Late Effects of Injury,77
2012,191225,Accidental Poisoning,2
2012,191227,Rail & Motor Vehicles,637
2012,191227,Other Vehicle/Transport,80
2012,191227,Accidental Poisoning,77
2012,191227,Misadventures/Complications,1344
2012,191227,Accidental Falls,858
2012,191227,Fire Accidents,4
2012,191227,Natural/Environment,42
2012,191227,Submersion/Suffocation/Foreign Body,68
2012,191227,Other Accidents,363
2012,191227,Adverse Effects of Drugs,711
2012,191227,Self-Inflicted,79
2012,191227,Inflicted by Others,473
2012,191227,Undetermined,42
2012,191227,Late Effects of Injury,171
2012,191228,Rail & Motor Vehicles,979
2012,191228,Other Vehicle/Transport,115
2012,191228,Accidental Poisoning,118
2012,191228,Misadventures/Complications,1355
2012,191228,Accidental Falls,1368
2012,191228,Fire Accidents,93
2012,191228,Natural/Environment,82
2012,191228,Submersion/Suffocation/Foreign Body,89
2012,191228,Other Accidents,893
2012,191228,Adverse Effects of Drugs,599
2012,191228,Self-Inflicted,263
2012,191228,Inflicted by Others,650
2012,191228,Undetermined,70
2012,191228,Late Effects of Injury,268
2012,191231,Rail & Motor Vehicles,17
2012,191231,Other Vehicle/Transport,7
2012,191231,Accidental Poisoning,54
2012,191231,Misadventures/Complications,712
2012,191231,Accidental Falls,102
2012,191231,Fire Accidents,2
2012,191231,Natural/Environment,14
2012,191231,Submersion/Suffocation/Foreign Body,21
2012,191231,Other Accidents,87
2012,191231,Adverse Effects of Drugs,862
2012,191231,Self-Inflicted,35
2012,191231,Inflicted by Others,40
2012,191231,Undetermined,15
2012,191231,Late Effects of Injury,34
2012,191306,Rail & Motor Vehicles,2
2012,191306,Accidental Poisoning,2
2012,191306,Misadventures/Complications,188
2012,191306,Accidental Falls,20
2012,191306,Natural/Environment,1
2012,191306,Submersion/Suffocation/Foreign Body,2
2012,191306,Other Accidents,6
2012,191306,Adverse Effects of Drugs,77
2012,191306,Undetermined,1
2012,191306,Late Effects of Injury,381
2012,191450,Rail & Motor Vehicles,20
2012,191450,Other Vehicle/Transport,5
2012,191450,Accidental Poisoning,28
2012,191450,Misadventures/Complications,664
2012,191450,Accidental Falls,369
2012,191450,Natural/Environment,8
2012,191450,Submersion/Suffocation/Foreign Body,11
2012,191450,Other Accidents,99
2012,191450,Adverse Effects of Drugs,492
2012,191450,Self-Inflicted,28
2012,191450,Inflicted by Others,6
2012,191450,Undetermined,3
2012,191450,Late Effects of Injury,35
2012,194219,Rail & Motor Vehicles,21
2012,194219,Other Vehicle/Transport,8
2012,194219,Accidental Poisoning,12
2012,194219,Misadventures/Complications,2206
2012,194219,Accidental Falls,124
2012,194219,Natural/Environment,2
2012,194219,Submersion/Suffocation/Foreign Body,11
2012,194219,Other Accidents,67
2012,194219,Adverse Effects of Drugs,577
2012,194219,Self-Inflicted,10
2012,194219,Inflicted by Others,6
2012,194219,Undetermined,2
2012,194219,Late Effects of Injury,52
2012,196035,Rail & Motor Vehicles,52
2012,196035,Other Vehicle/Transport,4
2012,196035,Accidental Poisoning,32
2012,196035,Misadventures/Complications,538
2012,196035,Accidental Falls,375
2012,196035,Natural/Environment,15
2012,196035,Submersion/Suffocation/Foreign Body,10
2012,196035,Other Accidents,125
2012,196035,Adverse Effects of Drugs,619
2012,196035,Self-Inflicted,29
2012,196035,Inflicted by Others,8
2012,196035,Undetermined,11
2012,196035,Late Effects of Injury,28
2012,196168,Rail & Motor Vehicles,113
2012,196168,Other Vehicle/Transport,30
2012,196168,Accidental Poisoning,50
2012,196168,Misadventures/Complications,9
2012,196168,Accidental Falls,318
2012,196168,Natural/Environment,17
2012,196168,Submersion/Suffocation/Foreign Body,114
2012,196168,Other Accidents,103
2012,196168,Adverse Effects of Drugs,95
2012,196168,Self-Inflicted,34
2012,196168,Inflicted by Others,24
2012,196168,Undetermined,7
2012,196168,Late Effects of Injury,2
2012,196403,Rail & Motor Vehicles,36
2012,196403,Other Vehicle/Transport,7
2012,196403,Accidental Poisoning,43
2012,196403,Misadventures/Complications,1098
2012,196403,Accidental Falls,458
2012,196403,Fire Accidents,2
2012,196403,Natural/Environment,29
2012,196403,Submersion/Suffocation/Foreign Body,30
2012,196403,Other Accidents,200
2012,196403,Adverse Effects of Drugs,1019
2012,196403,Self-Inflicted,30
2012,196403,Inflicted by Others,18
2012,196403,Undetermined,7
2012,196403,Late Effects of Injury,36
2012,196404,Accidental Falls,2
2012,196404,Fire Accidents,1
2012,196404,Other Accidents,2
2012,196404,Adverse Effects of Drugs,2
2012,196405,Rail & Motor Vehicles,44
2012,196405,Other Vehicle/Transport,12
2012,196405,Accidental Poisoning,47
2012,196405,Misadventures/Complications,361
2012,196405,Accidental Falls,331
2012,196405,Fire Accidents,1
2012,196405,Natural/Environment,15
2012,196405,Submersion/Suffocation/Foreign Body,35
2012,196405,Other Accidents,78
2012,196405,Adverse Effects of Drugs,411
2012,196405,Self-Inflicted,35
2012,196405,Inflicted by Others,26
2012,196405,Undetermined,13
2012,196405,Late Effects of Injury,39
2012,201281,Rail & Motor Vehicles,6
2012,201281,Other Vehicle/Transport,1
2012,201281,Accidental Poisoning,20
2012,201281,Misadventures/Complications,96
2012,201281,Accidental Falls,97
2012,201281,Natural/Environment,11
2012,201281,Submersion/Suffocation/Foreign Body,6
2012,201281,Other Accidents,17
2012,201281,Adverse Effects of Drugs,89
2012,201281,Self-Inflicted,19
2012,201281,Undetermined,15
2012,201281,Late Effects of Injury,3
2012,204019,Rail & Motor Vehicles,77
2012,204019,Other Vehicle/Transport,34
2012,204019,Accidental Poisoning,88
2012,204019,Misadventures/Complications,552
2012,204019,Accidental Falls,492
2012,204019,Fire Accidents,2
2012,204019,Natural/Environment,74
2012,204019,Submersion/Suffocation/Foreign Body,108
2012,204019,Other Accidents,224
2012,204019,Adverse Effects of Drugs,569
2012,204019,Self-Inflicted,25
2012,204019,Inflicted by Others,38
2012,204019,Undetermined,14
2012,204019,Late Effects of Injury,81
2012,210992,Rail & Motor Vehicles,9
2012,210992,Other Vehicle/Transport,16
2012,210992,Accidental Poisoning,13
2012,210992,Misadventures/Complications,265
2012,210992,Accidental Falls,305
2012,210992,Fire Accidents,1
2012,210992,Natural/Environment,12
2012,210992,Submersion/Suffocation/Foreign Body,15
2012,210992,Other Accidents,118
2012,210992,Adverse Effects of Drugs,419
2012,210992,Self-Inflicted,8
2012,210992,Inflicted by Others,2
2012,210992,Undetermined,1
2012,210992,Late Effects of Injury,57
2012,210993,Rail & Motor Vehicles,3
2012,210993,Other Vehicle/Transport,1
2012,210993,Accidental Poisoning,1
2012,210993,Misadventures/Complications,106
2012,210993,Accidental Falls,12
2012,210993,Fire Accidents,1
2012,210993,Submersion/Suffocation/Foreign Body,1
2012,210993,Other Accidents,25
2012,210993,Adverse Effects of Drugs,37
2012,210993,Inflicted by Others,1
2012,210993,Late Effects of Injury,66
2012,211006,Rail & Motor Vehicles,89
2012,211006,Other Vehicle/Transport,78
2012,211006,Accidental Poisoning,43
2012,211006,Misadventures/Complications,567
2012,211006,Accidental Falls,621
2012,211006,Natural/Environment,25
2012,211006,Submersion/Suffocation/Foreign Body,21
2012,211006,Other Accidents,137
2012,211006,Adverse Effects of Drugs,344
2012,211006,Self-Inflicted,68
2012,211006,Inflicted by Others,33
2012,211006,Undetermined,17
2012,211006,Late Effects of Injury,60
2012,214034,Rail & Motor Vehicles,4
2012,214034,Other Vehicle/Transport,3
2012,214034,Accidental Poisoning,17
2012,214034,Misadventures/Complications,72
2012,214034,Accidental Falls,103
2012,214034,Natural/Environment,2
2012,214034,Submersion/Suffocation/Foreign Body,1
2012,214034,Other Accidents,15
2012,214034,Adverse Effects of Drugs,135
2012,214034,Self-Inflicted,11
2012,214034,Inflicted by Others,3
2012,214034,Undetermined,1
2012,214034,Late Effects of Injury,7
2012,220733,Rail & Motor Vehicles,1
2012,220733,Accidental Poisoning,3
2012,220733,Misadventures/Complications,1
2012,220733,Accidental Falls,9
2012,220733,Other Accidents,2
2012,220733,Adverse Effects of Drugs,9
2012,230949,Rail & Motor Vehicles,28
2012,230949,Other Vehicle/Transport,4
2012,230949,Accidental Poisoning,15
2012,230949,Misadventures/Complications,127
2012,230949,Accidental Falls,178
2012,230949,Fire Accidents,1
2012,230949,Natural/Environment,8
2012,230949,Submersion/Suffocation/Foreign Body,2
2012,230949,Other Accidents,54
2012,230949,Adverse Effects of Drugs,88
2012,230949,Self-Inflicted,11
2012,230949,Inflicted by Others,4
2012,230949,Undetermined,1
2012,230949,Late Effects of Injury,12
2012,231013,Rail & Motor Vehicles,2
2012,231013,Other Vehicle/Transport,2
2012,231013,Accidental Poisoning,11
2012,231013,Misadventures/Complications,45
2012,231013,Accidental Falls,52
2012,231013,Fire Accidents,1
2012,231013,Natural/Environment,4
2012,231013,Submersion/Suffocation/Foreign Body,2
2012,231013,Other Accidents,2
2012,231013,Adverse Effects of Drugs,61
2012,231013,Self-Inflicted,7
2012,231013,Inflicted by Others,1
2012,231013,Undetermined,1
2012,231013,Late Effects of Injury,4
2012,231396,Rail & Motor Vehicles,19
2012,231396,Other Vehicle/Transport,4
2012,231396,Accidental Poisoning,41
2012,231396,Misadventures/Complications,200
2012,231396,Accidental Falls,163
2012,231396,Fire Accidents,1
2012,231396,Natural/Environment,16
2012,231396,Submersion/Suffocation/Foreign Body,10
2012,231396,Other Accidents,53
2012,231396,Adverse Effects of Drugs,212
2012,231396,Self-Inflicted,24
2012,231396,Inflicted by Others,5
2012,231396,Undetermined,19
2012,231396,Late Effects of Injury,35
2012,240924,Accidental Poisoning,8
2012,240924,Misadventures/Complications,15
2012,240924,Accidental Falls,22
2012,240924,Natural/Environment,5
2012,240924,Submersion/Suffocation/Foreign Body,1
2012,240924,Other Accidents,4
2012,240924,Adverse Effects of Drugs,23
2012,240924,Self-Inflicted,4
2012,240924,Undetermined,1
2012,240924,Late Effects of Injury,3
2012,240942,Rail & Motor Vehicles,23
2012,240942,Other Vehicle/Transport,7
2012,240942,Accidental Poisoning,54
2012,240942,Misadventures/Complications,460
2012,240942,Accidental Falls,349
2012,240942,Fire Accidents,1
2012,240942,Natural/Environment,27
2012,240942,Submersion/Suffocation/Foreign Body,6
2012,240942,Other Accidents,135
2012,240942,Adverse Effects of Drugs,496
2012,240942,Self-Inflicted,52
2012,240942,Inflicted by Others,9
2012,240942,Undetermined,7
2012,240942,Late Effects of Injury,30
2012,250955,Accidental Falls,3
2012,250956,Accidental Poisoning,1
2012,250956,Misadventures/Complications,9
2012,250956,Accidental Falls,7
2012,250956,Natural/Environment,2
2012,250956,Submersion/Suffocation/Foreign Body,1
2012,250956,Other Accidents,6
2012,250956,Adverse Effects of Drugs,24
2012,250956,Self-Inflicted,5
2012,250956,Undetermined,2
2012,250956,Late Effects of Injury,14
2012,260011,Rail & Motor Vehicles,17
2012,260011,Other Vehicle/Transport,7
2012,260011,Accidental Poisoning,1
2012,260011,Misadventures/Complications,34
2012,260011,Accidental Falls,112
2012,260011,Fire Accidents,1
2012,260011,Natural/Environment,6
2012,260011,Submersion/Suffocation/Foreign Body,1
2012,260011,Other Accidents,53
2012,260011,Adverse Effects of Drugs,24
2012,260011,Self-Inflicted,1
2012,260011,Inflicted by Others,2
2012,260011,Undetermined,3
2012,260011,Late Effects of Injury,6
2012,270744,Rail & Motor Vehicles,51
2012,270744,Other Vehicle/Transport,18
2012,270744,Accidental Poisoning,63
2012,270744,Misadventures/Complications,637
2012,270744,Accidental Falls,527
2012,270744,Fire Accidents,1
2012,270744,Natural/Environment,26
2012,270744,Submersion/Suffocation/Foreign Body,27
2012,270744,Other Accidents,121
2012,270744,Adverse Effects of Drugs,520
2012,270744,Self-Inflicted,114
2012,270744,Inflicted by Others,23
2012,270744,Undetermined,12
2012,270744,Late Effects of Injury,48
2012,270777,Rail & Motor Vehicles,9
2012,270777,Other Vehicle/Transport,1
2012,270777,Accidental Poisoning,7
2012,270777,Misadventures/Complications,31
2012,270777,Accidental Falls,42
2012,270777,Natural/Environment,4
2012,270777,Submersion/Suffocation/Foreign Body,2
2012,270777,Other Accidents,15
2012,270777,Adverse Effects of Drugs,47
