Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Principal_Procedure_Group,Count
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Urinary,92
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Male Reproductive Organs,45
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Female Reproductive Organs,606
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,OB Procedures,3431
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Musculoskeletal,268
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Skin,202
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Diagnostic/Therapeutic,250
2012,100005,CLOVIS COMMUNITY MEDICAL CENTER,Non-Profit,FRESNO,Other Interventions,2
2012,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Cardiovascular,1
2012,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Digestive,1
2012,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Skin,7
2012,100697,COALINGA REGIONAL MEDICAL CENTER,District,FRESNO,Diagnostic/Therapeutic,4
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Nervous System,1019
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Endocrine System,110
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Eye,34
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Ear,8
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Nose/Mouth/Pharynx,116
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Respiratory,800
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Cardiovascular,3061
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Blood/Lymph Organs,136
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Digestive,2989
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Urinary,283
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Male Reproductive Organs,113
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Female Reproductive Organs,607
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,OB Procedures,6363
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Musculoskeletal,2516
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Skin,945
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Diagnostic/Therapeutic,4584
2012,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-Profit,FRESNO,Other Interventions,76
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Nervous System,9
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Eye,1
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Ear,1
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Nose/Mouth/Pharynx,1
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Cardiovascular,1
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Digestive,90
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Urinary,2
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Female Reproductive Organs,34
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,OB Procedures,1195
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Musculoskeletal,5
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Skin,24
2012,100797,ADVENTIST MEDICAL CENTER - REEDLEY,Non-Profit,FRESNO,Diagnostic/Therapeutic,1378
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Nervous System,304
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Endocrine System,136
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Eye,14
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Nose/Mouth/Pharynx,68
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Respiratory,501
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Cardiovascular,3000
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Blood/Lymph Organs,157
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Digestive,2643
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Urinary,299
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Male Reproductive Organs,189
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Female Reproductive Organs,537
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,OB Procedures,3964
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Musculoskeletal,1931
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Skin,368
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Diagnostic/Therapeutic,1149
2012,100899,ST. AGNES MEDICAL CENTER,Non-Profit,FRESNO,Other Interventions,72
2012,104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Investor,FRESNO,Cardiovascular,27
2012,104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Investor,FRESNO,Diagnostic/Therapeutic,16
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Nervous System,6
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Blood/Lymph Organs,9
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Digestive,14
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Urinary,30
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Male Reproductive Organs,76
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Female Reproductive Organs,59
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Musculoskeletal,1706
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Skin,17
2012,104047,FRESNO SURGICAL HOSPITAL,Investor,FRESNO,Other Interventions,82
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Nervous System,125
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Endocrine System,10
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Eye,4
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Ear,1
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Nose/Mouth/Pharynx,12
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Respiratory,130
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Cardiovascular,422
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Blood/Lymph Organs,23
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Digestive,1004
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Urinary,73
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Male Reproductive Organs,154
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Female Reproductive Organs,27
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,OB Procedures,1131
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Musculoskeletal,774
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Skin,100
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Diagnostic/Therapeutic,1804
2012,104062,KAISER FND HOSP - FRESNO,Non-Profit,FRESNO,Other Interventions,16
2012,104089,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-FRESNO,Investor,FRESNO,Diagnostic/Therapeutic,466
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Nervous System,1
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Endocrine System,79
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Respiratory,54
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Cardiovascular,994
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Blood/Lymph Organs,12
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Digestive,1394
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Urinary,3
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Female Reproductive Organs,11
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Musculoskeletal,91
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Skin,23
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Diagnostic/Therapeutic,97
2012,105029,FRESNO HEART AND SURGICAL HOSPITAL,Non-Profit,FRESNO,Other Interventions,16
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Nervous System,3
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Cardiovascular,3
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Digestive,6
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Urinary,12
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Female Reproductive Organs,1
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Skin,9
2012,110889,GLENN MEDICAL CENTER,Non-Profit,GLENN,Diagnostic/Therapeutic,63
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Nervous System,17
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Endocrine System,2
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Eye,1
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Ear,1
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Nose/Mouth/Pharynx,10
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Respiratory,33
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Cardiovascular,59
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Blood/Lymph Organs,7
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Digestive,249
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Urinary,3
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Male Reproductive Organs,2
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Female Reproductive Organs,48
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,OB Procedures,534
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Musculoskeletal,73
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Skin,66
2012,121002,MAD RIVER COMMUNITY HOSPITAL,Investor,HUMBOLDT,Diagnostic/Therapeutic,121
2012,121031,JEROLD PHELPS COMMUNITY HOSPITAL,District,HUMBOLDT,Skin,1
2012,121031,JEROLD PHELPS COMMUNITY HOSPITAL,District,HUMBOLDT,Diagnostic/Therapeutic,2
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Nervous System,8
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Nose/Mouth/Pharynx,4
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Respiratory,13
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Cardiovascular,45
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Blood/Lymph Organs,1
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Digestive,125
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Urinary,4
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Male Reproductive Organs,17
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Female Reproductive Organs,56
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,OB Procedures,373
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Musculoskeletal,159
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Skin,31
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Diagnostic/Therapeutic,348
2012,121051,REDWOOD MEMORIAL HOSPITAL,Non-Profit,HUMBOLDT,Other Interventions,3
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Nervous System,101
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Endocrine System,9
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Eye,4
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Nose/Mouth/Pharynx,20
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Respiratory,133
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Cardiovascular,853
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Blood/Lymph Organs,33
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Digestive,698
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Urinary,86
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Male Reproductive Organs,15
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Female Reproductive Organs,173
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,OB Procedures,594
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Musculoskeletal,632
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Skin,180
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Diagnostic/Therapeutic,1012
2012,121080,ST. JOSEPH HOSPITAL - EUREKA,Non-Profit,HUMBOLDT,Other Interventions,13
2012,124004,SEMPERVIRENS P.H.F.,City/County,HUMBOLDT,Diagnostic/Therapeutic,684
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Nervous System,74
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Endocrine System,2
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Eye,3
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Ear,1
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Nose/Mouth/Pharynx,4
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Respiratory,95
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Cardiovascular,385
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Blood/Lymph Organs,28
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Digestive,885
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Urinary,37
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Male Reproductive Organs,33
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Female Reproductive Organs,101
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,OB Procedures,1139
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Musculoskeletal,310
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Skin,86
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Diagnostic/Therapeutic,321
2012,130699,EL CENTRO REGIONAL MEDICAL CENTER,City/County,IMPERIAL,Other Interventions,5
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Nervous System,58
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Eye,3
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Nose/Mouth/Pharynx,1
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Respiratory,45
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Cardiovascular,191
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Blood/Lymph Organs,4
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Digestive,431
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Urinary,33
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Male Reproductive Organs,33
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Female Reproductive Organs,113
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,OB Procedures,1782
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Musculoskeletal,250
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Skin,78
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Diagnostic/Therapeutic,580
2012,130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,District,IMPERIAL,Other Interventions,2
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Nervous System,4
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Endocrine System,1
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Respiratory,4
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Cardiovascular,5
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Digestive,102
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Urinary,9
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Male Reproductive Organs,47
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Female Reproductive Organs,21
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,OB Procedures,197
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Musculoskeletal,65
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Skin,20
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Diagnostic/Therapeutic,11
2012,141273,NORTHERN INYO HOSPITAL,District,INYO,Other Interventions,2
2012,141338,SOUTHERN INYO HOSPITAL,District,INYO,Cardiovascular,9
2012,141338,SOUTHERN INYO HOSPITAL,District,INYO,Diagnostic/Therapeutic,83
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Nervous System,36
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Endocrine System,2
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Nose/Mouth/Pharynx,7
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Respiratory,37
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Cardiovascular,118
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Blood/Lymph Organs,1
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Digestive,338
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Urinary,62
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Male Reproductive Organs,26
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Female Reproductive Organs,108
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,OB Procedures,826
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Musculoskeletal,101
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Skin,33
2012,150706,DELANO REGIONAL MEDICAL CENTER,Non-Profit,KERN,Diagnostic/Therapeutic,1481
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Nervous System,402
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Endocrine System,62
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Eye,4
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Ear,3
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Nose/Mouth/Pharynx,23
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Respiratory,260
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Cardiovascular,2108
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Blood/Lymph Organs,25
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Digestive,1833
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Urinary,155
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Male Reproductive Organs,65
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Female Reproductive Organs,528
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,OB Procedures,3626
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Musculoskeletal,1134
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Skin,232
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Diagnostic/Therapeutic,5380
2012,150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,Non-Profit,KERN,Other Interventions,12
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Nervous System,285
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Endocrine System,23
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Eye,19
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Ear,4
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Nose/Mouth/Pharynx,34
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Respiratory,253
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Cardiovascular,236
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Blood/Lymph Organs,54
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Digestive,748
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Urinary,103
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Male Reproductive Organs,32
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Female Reproductive Organs,234
2012,150736,KERN MEDICAL CENTER,City/County,KERN,OB Procedures,3428
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Musculoskeletal,721
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Skin,278
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Diagnostic/Therapeutic,3935
2012,150736,KERN MEDICAL CENTER,City/County,KERN,Other Interventions,8
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Respiratory,1
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Digestive,26
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Urinary,2
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Female Reproductive Organs,2
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Musculoskeletal,6
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Skin,1
2012,150737,KERN VALLEY HEALTHCARE DISTRICT,District,KERN,Diagnostic/Therapeutic,691
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Nervous System,190
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Endocrine System,15
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Eye,3
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Nose/Mouth/Pharynx,15
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Respiratory,183
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Cardiovascular,783
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Blood/Lymph Organs,39
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Digestive,1520
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Urinary,168
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Male Reproductive Organs,95
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Female Reproductive Organs,506
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,OB Procedures,2414
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Musculoskeletal,742
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Skin,201
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Diagnostic/Therapeutic,3737
2012,150761,MERCY HOSPITAL - BAKERSFIELD,Non-Profit,KERN,Other Interventions,28
2012,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Nose/Mouth/Pharynx,1
2012,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Respiratory,2
2012,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Cardiovascular,7
2012,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Digestive,35
2012,150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,Investor,KERN,Urinary,4
