Year,OSHPD ID,Facility Name,County Name,Type of Control,Disposition,Count
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Other Care (This Hospital),3
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),558
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Other Care (Another Hospital),164
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),2232
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Residential Care Facility,174
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Prison/Jail,3
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Against Medical Advice,122
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Died,507
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Home Health Service,4337
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Other,57
2011,370730,KAISER FND HOSP - SAN DIEGO,SAN DIEGO,Non-Profit,Unknown,1
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Routine (Home),26945
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Acute Care (This Hospital),32
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Other Care (This Hospital),161
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),648
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Other Care (Another Hospital),380
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),3985
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Residential Care Facility,213
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Prison/Jail,45
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Against Medical Advice,538
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Died,622
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Home Health Service,3188
2011,370744,SCRIPPS MERCY HOSPITAL,SAN DIEGO,Non-Profit,Other,54
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Routine (Home),4863
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Other Care (This Hospital),1
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Skilled Nursing/IC (This Hospital),1
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),81
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Other Care (Another Hospital),104
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),73
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Residential Care Facility,240
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Prison/Jail,2
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Against Medical Advice,173
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Home Health Service,2
2011,370745,SHARP MESA VISTA HOSPITAL,SAN DIEGO,Non-Profit,Other,5
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Routine (Home),1377
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Other Care (This Hospital),6
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Acute Care (Another Hospital),75
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Other Care (Another Hospital),36
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Skilled Nursing/IC (Elsewhere),240
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Residential Care Facility,140
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Prison/Jail,282
2011,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,SAN DIEGO,Investor,Other,1
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Routine (Home),15576
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Acute Care (This Hospital),136
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Other Care (This Hospital),441
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Skilled Nursing/IC (This Hospital),600
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Acute Care (Another Hospital),565
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Other Care (Another Hospital),82
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Skilled Nursing/IC (Elsewhere),1976
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Residential Care Facility,382
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Prison/Jail,12
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Against Medical Advice,247
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Died,535
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Home Health Service,3094
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Other,4
2011,370755,PALOMAR MEDICAL CENTER,SAN DIEGO,District,Unknown,1
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Routine (Home),8570
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Acute Care (This Hospital),100
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Other Care (This Hospital),72
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Acute Care (Another Hospital),433
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Other Care (Another Hospital),56
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Skilled Nursing/IC (Elsewhere),1214
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Residential Care Facility,6
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Prison/Jail,7
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Against Medical Advice,343
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Died,145
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Home Health Service,523
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Other,4
2011,370759,PARADISE VALLEY HOSPITAL,SAN DIEGO,Investor,Unknown,1
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Routine (Home),15803
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Acute Care (This Hospital),2
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),600
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Other Care (Another Hospital),272
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),1543
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Residential Care Facility,26
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Prison/Jail,1
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Against Medical Advice,169
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Died,361
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Home Health Service,2084
2011,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,SAN DIEGO,Non-Profit,Other,7
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Routine (Home),12916
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Acute Care (This Hospital),53
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Other Care (This Hospital),279
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Skilled Nursing/IC (This Hospital),3
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Acute Care (Another Hospital),274
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Other Care (Another Hospital),82
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Skilled Nursing/IC (Elsewhere),1972
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Residential Care Facility,517
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Prison/Jail,415
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Against Medical Advice,164
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Died,406
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Home Health Service,1889
2011,370780,TRI-CITY MEDICAL CENTER,SAN DIEGO,District,Other,21
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Routine (Home),20735
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Acute Care (This Hospital),23
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Other Care (This Hospital),66
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Acute Care (Another Hospital),249
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Other Care (Another Hospital),564
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Skilled Nursing/IC (Elsewhere),1844
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Residential Care Facility,16
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Prison/Jail,346
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Against Medical Advice,390
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Died,431
2011,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,SAN DIEGO,UC,Home Health Service,2956
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Routine (Home),1066
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Acute Care (This Hospital),22
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Other Care (This Hospital),16
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Acute Care (Another Hospital),28
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Other Care (Another Hospital),8
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Skilled Nursing/IC (Elsewhere),435
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Residential Care Facility,126
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Against Medical Advice,86
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Died,95
2011,370787,PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Home Health Service,61
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Routine (Home),13052
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Acute Care (This Hospital),147
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Other Care (This Hospital),1
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Skilled Nursing/IC (This Hospital),523
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),359
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Other Care (Another Hospital),59
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),1134
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Residential Care Facility,118
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Prison/Jail,64
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Against Medical Advice,160
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Died,360
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Home Health Service,1744
2011,370875,SHARP CHULA VISTA MEDICAL CENTER,SAN DIEGO,Non-Profit,Other,44
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Routine (Home),5350
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Acute Care (This Hospital),98
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Other Care (This Hospital),32
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Skilled Nursing/IC (This Hospital),362
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Acute Care (Another Hospital),221
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Other Care (Another Hospital),125
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Skilled Nursing/IC (Elsewhere),909
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Residential Care Facility,154
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Prison/Jail,1
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Against Medical Advice,42
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Died,249
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Home Health Service,610
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Other,6
2011,370977,POMERADO HOSPITAL,SAN DIEGO,District,Unknown,2
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Routine (Home),7546
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),45
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Other Care (Another Hospital),128
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),1375
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Residential Care Facility,4
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Against Medical Advice,20
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Died,150
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Home Health Service,2213
2011,371256,SCRIPPS GREEN HOSPITAL,SAN DIEGO,Non-Profit,Other,3
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Routine (Home),6752
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Acute Care (This Hospital),63
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Other Care (This Hospital),194
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),306
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Other Care (Another Hospital),77
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Skilled Nursing/IC (Elsewhere),1528
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Residential Care Facility,68
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Prison/Jail,2
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Against Medical Advice,61
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Died,174
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Home Health Service,1782
2011,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,SAN DIEGO,Non-Profit,Other,2
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Routine (Home),2483
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Other Care (This Hospital),9
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Acute Care (Another Hospital),28
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Other Care (Another Hospital),39
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Skilled Nursing/IC (Elsewhere),25
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Residential Care Facility,123
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Prison/Jail,4
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Against Medical Advice,122
2011,374024,AURORA SAN DIEGO,SAN DIEGO,Investor,Other,4
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Routine (Home),215
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Acute Care (Another Hospital),1
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Other Care (Another Hospital),1
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Residential Care Facility,1
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Prison/Jail,1
2011,374049,SHARP MCDONALD CENTER,SAN DIEGO,Non-Profit,Against Medical Advice,28
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Routine (Home),1223
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Other Care (This Hospital),11
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Acute Care (Another Hospital),54
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Other Care (Another Hospital),69
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Skilled Nursing/IC (Elsewhere),21
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Residential Care Facility,434
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Prison/Jail,14
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Against Medical Advice,450
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Died,13
2011,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,City/County,Other,10
2011,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,SAN DIEGO,Non-Profit,Routine (Home),315
2011,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,SAN DIEGO,Non-Profit,Died,617
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Routine (Home),91
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Acute Care (Another Hospital),128
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Other Care (Another Hospital),50
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Skilled Nursing/IC (Elsewhere),323
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Prison/Jail,17
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Against Medical Advice,21
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Died,87
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Home Health Service,231
2011,374094,VIBRA HOSPITAL OF SAN DIEGO,SAN DIEGO,Investor,Other,3
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Routine (Home),331
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Skilled Nursing/IC (This Hospital),1
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Acute Care (Another Hospital),327
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Other Care (Another Hospital),1
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Skilled Nursing/IC (Elsewhere),12
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Residential Care Facility,61
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Against Medical Advice,4
2011,380842,JEWISH HOME,SAN FRANCISCO,Non-Profit,Died,78
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Routine (Home),12662
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Acute Care (This Hospital),9
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Other Care (This Hospital),2
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Acute Care (Another Hospital),258
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Other Care (Another Hospital),96
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Skilled Nursing/IC (Elsewhere),1031
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Residential Care Facility,105
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Prison/Jail,1
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Against Medical Advice,82
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Died,243
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Home Health Service,1839
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Other,6
2011,380857,KAISER FND HOSP - SAN FRANCISCO,SAN FRANCISCO,Non-Profit,Unknown,3
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Routine (Home),166
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Acute Care (This Hospital),134
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Skilled Nursing/IC (This Hospital),138
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Acute Care (Another Hospital),391
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Skilled Nursing/IC (Elsewhere),1
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Residential Care Facility,14
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Against Medical Advice,7
2011,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,City/County,Died,202
2011,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Routine (Home),628
2011,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Acute Care (Another Hospital),15
2011,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Residential Care Facility,1
2011,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,UC,Against Medical Advice,42
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Routine (Home),22574
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Acute Care (This Hospital),327
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Other Care (This Hospital),318
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Skilled Nursing/IC (This Hospital),1436
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Acute Care (Another Hospital),379
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Other Care (Another Hospital),88
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Skilled Nursing/IC (Elsewhere),811
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Residential Care Facility,245
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Prison/Jail,10
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Against Medical Advice,201
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Died,612
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Home Health Service,4075
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Other,40
2011,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,SAN FRANCISCO,Non-Profit,Unknown,73
2011,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Routine (Home),12236
2011,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Acute Care (This Hospital),167
2011,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Other Care (This Hospital),135
2011,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Skilled Nursing/IC (This Hospital),403
2011,380939,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,City/County,Acute Care (Another Hospital),445
